pool,raw_rank,eb_rank,posterior_mean_rank,enemy_champion,enemy_frequency,best_pool_champion_against_enemy,raw_winrate,posterior_mean,posterior_lower_5,posterior_upper_95,games,weighted_contribution
"Pantheon, Sion, Xerath",4,1,2,Malphite,0.0047901463996893046,Sion,0.6552,0.5569556992762843,0.49171993472580355,0.6213689415536859,58.0,0.0026678993376747324
"Pantheon, Sion, Xerath",4,1,2,Pantheon,0.004507902996901804,Sion,0.6579,0.5681693209412096,0.5064659248502762,0.6289892471121312,76.0,0.002561252184618542
"Pantheon, Sion, Xerath",4,1,2,Jayce,0.003596877959332903,Sion,0.6053000000000001,0.5289768151134269,0.4590624950134117,0.5984117809073957,38.0,0.0019026650472796012
"Pantheon, Sion, Xerath",4,1,2,Nasus,0.003503886567938303,Pantheon,0.5,0.4999816935609359,0.4311730668700382,0.5687906145285166,42.0,0.001751879140283208
"Pantheon, Sion, Xerath",4,1,2,Morgana,0.003282668765753603,Xerath,0.5054,0.5039607439937742,0.46164092703899645,0.5462566356539736,277.0,0.0016543361934743103
"Pantheon, Sion, Xerath",4,1,2,Cho'Gath,0.0029285023336843028,Pantheon,0.6364,0.5338240638019015,0.46261351860423106,0.6044539501331272,33.0,0.0015633050166207066
"Aurelion Sol, Pantheon, Sion",3,2,3,Ahri,0.06093079297319275,Aurelion Sol,0.4878,0.48827480518161187,0.4720452216626666,0.5045147901772474,2464.0,0.02975097106854682
"Aurelion Sol, Pantheon, Sion",3,2,3,Yasuo,0.045108816274074745,Sion,0.5809000000000001,0.5691203791639781,0.5379493354310545,0.6000624473456264,587.0,0.025672346621539645
"Aurelion Sol, Pantheon, Sion",3,2,3,Viktor,0.040172281082463436,Sion,0.5456,0.5401358089648538,0.5117263083509704,0.568435932356507,735.0,0.02169848754043988
"Aurelion Sol, Pantheon, Sion",3,2,3,Malzahar,0.03970587113499993,Sion,0.6137,0.6052129854370544,0.5831670787974179,0.6270802689347665,1240.0,0.02403050880899227
"Aurelion Sol, Pantheon, Sion",3,2,3,Sylas,0.03704798828017873,Pantheon,0.5878,0.5740985967014866,0.5418637525019687,0.6060703441524171,541.0,0.02126919808226373
"Aurelion Sol, Pantheon, Sion",3,2,3,Zed,0.036655317600110135,Sion,0.5699000000000001,0.5632467178740751,0.5380238668755344,0.5883326515812526,951.0,0.02064598733089385
"Aurelion Sol, Pantheon, Sion",3,2,3,Akali,0.03597168557431083,Pantheon,0.5597,0.5506642972551481,0.5187738028282107,0.5823803481449961,561.0,0.019808322957861023
"Aurelion Sol, Pantheon, Sion",3,2,3,Mel,0.03565021142827884,Aurelion Sol,0.5799,0.5760976215440784,0.5583308287289552,0.593782066868047,2002.0,0.02053800201137496
"Aurelion Sol, Pantheon, Sion",3,2,3,Katarina,0.03539739108292474,Sion,0.5296,0.5248446235724765,0.4919127066718225,0.5576857748544647,523.0,0.01857813039836537
"Aurelion Sol, Pantheon, Sion",3,2,3,Xerath,0.03158111155952013,Sion,0.5593,0.5484542970487256,0.5133821439060924,0.5833248119887251,447.0,0.017320796340393994
"Aurelion Sol, Pantheon, Sion",3,2,3,Yone,0.02974961704619383,Pantheon,0.5783999999999999,0.5651299500603264,0.5314873311097508,0.5985217339803646,491.0,0.016812399595629354
"Aurelion Sol, Pantheon, Sion",3,2,3,Lissandra,0.028149148020863525,Sion,0.5171,0.5132942233014509,0.4745415067778254,0.5519796775101088,350.0,0.014448795069966717
"Aurelion Sol, Pantheon, Sion",3,2,3,Fizz,0.026836371112660223,Sion,0.5281,0.5240059686836287,0.4926443640657159,0.5552880481330844,587.0,0.01406241864084287
"Aurelion Sol, Pantheon, Sion",3,2,3,Veigar,0.025786585483244723,Aurelion Sol,0.5219,0.5204555997929202,0.49935518709393467,0.541525357847431,1418.0,0.013420772814293542
"Aurelion Sol, Pantheon, Sion",3,2,3,Syndra,0.025510880537664624,Aurelion Sol,0.5209,0.5193134954402221,0.49667593646894503,0.541917742834185,1219.0,0.013248144543772548
"Aurelion Sol, Pantheon, Sion",3,2,3,Twisted Fate,0.02379235603497782,Pantheon,0.5542,0.5386624655749367,0.4946986600369417,0.5823739613939727,249.0,0.012816049163637877
"Aurelion Sol, Pantheon, Sion",3,2,3,LeBlanc,0.02351338186079412,Sion,0.5408,0.5335869266530969,0.499054425792687,0.5679843546130576,466.0,0.012546433162321811
"Aurelion Sol, Pantheon, Sion",3,2,3,Orianna,0.02343673661241812,Aurelion Sol,0.5782,0.571916787538677,0.5487931246789165,0.5949090341395763,1145.0,0.013403863113764267
"Aurelion Sol, Pantheon, Sion",3,2,3,Lux,0.022536609003528222,Sion,0.5375,0.5268694064749373,0.4831256365818426,0.5704398173179139,253.0,0.011873849809646642
"Aurelion Sol, Pantheon, Sion",3,2,3,Diana,0.020140627684627016,Sion,0.5301,0.521868853785937,0.47890320452304824,0.5646984259902544,266.0,0.01051076628430561
"Aurelion Sol, Pantheon, Sion",3,2,3,Galio,0.01935601281973512,Sion,0.5836,0.5623211208286334,0.5210236269611233,0.6032575079516952,293.0,0.01088429482356685
"Aurelion Sol, Pantheon, Sion",3,2,3,Aurora,0.018871440491139816,Aurelion Sol,0.5626,0.5562995980740976,0.5303265432096802,0.5821437820143762,894.0,0.01049817476030033
"Aurelion Sol, Pantheon, Sion",3,2,3,Vex,0.018509282611372618,Aurelion Sol,0.5118,0.5103595621018915,0.48166339038650097,0.539027020389159,721.0,0.009446389368360284
"Aurelion Sol, Pantheon, Sion",3,2,3,Zoe,0.018373064752884517,Sion,0.5543,0.5391251410213768,0.49571937966183394,0.5822820017697066,258.0,0.009905381125893752
"Aurelion Sol, Pantheon, Sion",3,2,3,Anivia,0.018325479314319316,Aurelion Sol,0.5418999999999999,0.5380954632356196,0.5133631853508009,0.5627490899232532,1002.0,0.009860857280653418
"Aurelion Sol, Pantheon, Sion",3,2,3,Ryze,0.01811842816941722,Aurelion Sol,0.5645,0.5576718523657703,0.5310396143642371,0.5841652293937192,845.0,0.010104137399195053
"Aurelion Sol, Pantheon, Sion",3,2,3,Hwei,0.01766618487923652,Aurelion Sol,0.5077,0.5068220460064238,0.4791052444899395,0.5345212074774119,780.0,0.008953611965622398
"Aurelion Sol, Pantheon, Sion",3,2,3,Aurelion Sol,0.016338514818505113,Pantheon,0.5067,0.5040096019426117,0.4520670026777204,0.5559156504123263,150.0,0.008234768350008224
"Aurelion Sol, Pantheon, Sion",3,2,3,Ekko,0.016092232930358514,Pantheon,0.5729,0.5479253441289482,0.49990185708392526,0.5955749090702197,192.0,0.008817342266169882
"Aurelion Sol, Pantheon, Sion",3,2,3,Vladimir,0.015987980862662215,Sion,0.5476,0.5322367757601706,0.48556929874663696,0.5786673642070923,210.0,0.008509391385258648
"Aurelion Sol, Pantheon, Sion",3,2,3,Irelia,0.014251293978843713,Pantheon,0.6029,0.5695906164584237,0.5230686621723387,0.6155995392448387,209.0,0.008117403322739811
"Aurelion Sol, Pantheon, Sion",3,2,3,Akshan,0.013596358515232613,Pantheon,0.5115,0.5072934324293902,0.4576611991210828,0.5568650150887202,174.0,0.006897343379732919
"Aurelion Sol, Pantheon, Sion",3,2,3,Kassadin,0.013418730427764012,Pantheon,0.5836,0.5635458045219494,0.5234661147365332,0.6032785101574576,317.0,0.0075620692345774315
"Aurelion Sol, Pantheon, Sion",3,2,3,Talon,0.013378409941651513,Sion,0.5920000000000001,0.5614265796865546,0.5142171857905065,0.6081710699609497,201.0,0.007510994935186008
"Aurelion Sol, Pantheon, Sion",3,2,3,Annie,0.01262212839132521,Aurelion Sol,0.5386,0.5320753386581974,0.4983061886938461,0.565721165105772,492.0,0.0067159232384016105
"Aurelion Sol, Pantheon, Sion",3,2,3,Azir,0.01252804725706271,Pantheon,0.5526,0.5280084134843593,0.47183997760617574,0.5838784724389209,114.0,0.006614914356258762
"Aurelion Sol, Pantheon, Sion",3,2,3,Naafiri,0.01218005603457831,Sion,0.53,0.5199913349521764,0.4725381969497393,0.5672926628966364,200.0,0.006333523597212688
"Aurelion Sol, Pantheon, Sion",3,2,3,Qiyana,0.01102565508984381,Sion,0.5806,0.5524090926071781,0.5039102013177338,0.6004904849312382,186.0,0.0060906721235803336
"Aurelion Sol, Pantheon, Sion",3,2,3,Cassiopeia,0.007161790127874006,Aurelion Sol,0.5702,0.5547995624685371,0.5164174164213996,0.5929081032812833,356.0,0.003973358029435987
"Aurelion Sol, Pantheon, Sion",3,2,3,Taliyah,0.006896619363350406,Sion,0.5376,0.5181046657287715,0.4589680833010405,0.5770273325876061,93.0,0.003573170669907235
"Aurelion Sol, Pantheon, Sion",3,2,3,Vel'Koz,0.006465807682905106,Aurelion Sol,0.5411,0.5312139434751272,0.49092584055338906,0.5713311950904527,316.0,0.003434727196987796
"Aurelion Sol, Pantheon, Sion",3,2,3,Swain,0.006087303660119305,Aurelion Sol,0.4908,0.4929535222667908,0.45316952238675895,0.5327751849951448,326.0,0.0030007577803633388
"Aurelion Sol, Pantheon, Sion",3,2,3,Brand,0.006072410507591305,Aurelion Sol,0.5139,0.5106078025665552,0.4706408453225296,0.5505176593560982,323.0,0.0031006201855632567
"Aurelion Sol, Pantheon, Sion",3,2,3,Sion,0.005660487703523105,Aurelion Sol,0.5385,0.5281713149749407,0.48561813374402624,0.5705524971760159,273.0,0.0029897072337692807
"Aurelion Sol, Pantheon, Sion",3,2,3,Smolder,0.0056009150934109055,Aurelion Sol,0.6235,0.5887039450300082,0.5455154462882463,0.6313233732369116,255.0,0.003297280811269117
"Aurelion Sol, Pantheon, Sion",3,2,3,Ziggs,0.005131599164966304,Aurelion Sol,0.5490999999999999,0.5339376558199163,0.48829371677432415,0.5793430014331269,224.0,0.002739954028749548
"Aurelion Sol, Pantheon, Sion",3,2,3,Malphite,0.0047901463996893046,Sion,0.6552,0.5569556992762843,0.49171993472580355,0.6213689415536859,58.0,0.0026678993376747324
"Aurelion Sol, Pantheon, Sion",3,2,3,Pantheon,0.004507902996901804,Sion,0.6579,0.5681693209412096,0.5064659248502762,0.6289892471121312,76.0,0.002561252184618542
"Aurelion Sol, Pantheon, Sion",3,2,3,Jayce,0.003596877959332903,Sion,0.6053000000000001,0.5289768151134269,0.4590624950134117,0.5984117809073957,38.0,0.0019026650472796012
"Aurelion Sol, Pantheon, Sion",3,2,3,Nasus,0.003503886567938303,Aurelion Sol,0.5839,0.5501947810668791,0.49819912502363933,0.6017310332346308,149.0,0.0019278201031299933
"Aurelion Sol, Pantheon, Sion",3,2,3,Morgana,0.003282668765753603,Aurelion Sol,0.4658,0.47969187189289797,0.42748430231881085,0.5320875830819797,146.0,0.001574669525048695
"Aurelion Sol, Pantheon, Sion",3,2,3,Cho'Gath,0.0029285023336843028,Aurelion Sol,0.5625,0.5384515403294343,0.4875134024659096,0.5890526718718563,160.0,0.001576856592430656
"Nasus, Pantheon, Sion",2,21,4,Ahri,0.06093079297319275,Nasus,0.4914,0.49277184077704467,0.45991382562992983,0.5256561782241562,525.0,0.03002497901340521
"Nasus, Pantheon, Sion",2,21,4,Yasuo,0.045108816274074745,Sion,0.5809000000000001,0.5691203791639781,0.5379493354310545,0.6000624473456264,587.0,0.025672346621539645
"Nasus, Pantheon, Sion",2,21,4,Viktor,0.040172281082463436,Sion,0.5456,0.5401358089648538,0.5117263083509704,0.568435932356507,735.0,0.02169848754043988
"Nasus, Pantheon, Sion",2,21,4,Malzahar,0.03970587113499993,Sion,0.6137,0.6052129854370544,0.5831670787974179,0.6270802689347665,1240.0,0.02403050880899227
"Nasus, Pantheon, Sion",2,21,4,Sylas,0.03704798828017873,Pantheon,0.5878,0.5740985967014866,0.5418637525019687,0.6060703441524171,541.0,0.02126919808226373
"Nasus, Pantheon, Sion",2,21,4,Zed,0.036655317600110135,Sion,0.5699000000000001,0.5632467178740751,0.5380238668755344,0.5883326515812526,951.0,0.02064598733089385
"Nasus, Pantheon, Sion",2,21,4,Akali,0.03597168557431083,Pantheon,0.5597,0.5506642972551481,0.5187738028282107,0.5823803481449961,561.0,0.019808322957861023
"Nasus, Pantheon, Sion",2,21,4,Mel,0.03565021142827884,Sion,0.5624,0.5511924604769352,0.5164505102390287,0.5857252063083934,457.0,0.019650127753675965
"Nasus, Pantheon, Sion",2,21,4,Katarina,0.03539739108292474,Sion,0.5296,0.5248446235724765,0.4919127066718225,0.5576857748544647,523.0,0.01857813039836537
"Nasus, Pantheon, Sion",2,21,4,Xerath,0.03158111155952013,Sion,0.5593,0.5484542970487256,0.5133821439060924,0.5833248119887251,447.0,0.017320796340393994
"Nasus, Pantheon, Sion",2,21,4,Yone,0.02974961704619383,Pantheon,0.5783999999999999,0.5651299500603264,0.5314873311097508,0.5985217339803646,491.0,0.016812399595629354
"Nasus, Pantheon, Sion",2,21,4,Lissandra,0.028149148020863525,Sion,0.5171,0.5132942233014509,0.4745415067778254,0.5519796775101088,350.0,0.014448795069966717
"Nasus, Pantheon, Sion",2,21,4,Fizz,0.026836371112660223,Nasus,0.5599000000000001,0.5442942720980545,0.5024055220216347,0.5859203433871765,284.0,0.014606883080518652
"Nasus, Pantheon, Sion",2,21,4,Veigar,0.025786585483244723,Nasus,0.4961,0.4971882036113846,0.4536616125431829,0.5407327830668163,256.0,0.012820786113685851
"Nasus, Pantheon, Sion",2,21,4,Syndra,0.025510880537664624,Nasus,0.5222,0.5148646880714618,0.4676491068750033,0.5619685094403892,203.0,0.013134651550453022
"Nasus, Pantheon, Sion",2,21,4,Twisted Fate,0.02379235603497782,Pantheon,0.5542,0.5386624655749367,0.4946986600369417,0.5823739613939727,249.0,0.012816049163637877
"Nasus, Pantheon, Sion",2,21,4,LeBlanc,0.02351338186079412,Sion,0.5408,0.5335869266530969,0.499054425792687,0.5679843546130576,466.0,0.012546433162321811
"Nasus, Pantheon, Sion",2,21,4,Orianna,0.02343673661241812,Nasus,0.5707,0.5475111491332882,0.5005210585714522,0.594146376757165,205.0,0.012831874594599254
"Nasus, Pantheon, Sion",2,21,4,Lux,0.022536609003528222,Sion,0.5375,0.5268694064749373,0.4831256365818426,0.5704398173179139,253.0,0.011873849809646642
"Nasus, Pantheon, Sion",2,21,4,Diana,0.020140627684627016,Nasus,0.573,0.5473768438093085,0.49876368148208067,0.5956112675204706,185.0,0.011024513214349517
"Nasus, Pantheon, Sion",2,21,4,Galio,0.01935601281973512,Sion,0.5836,0.5623211208286334,0.5210236269611233,0.6032575079516952,293.0,0.01088429482356685
"Nasus, Pantheon, Sion",2,21,4,Aurora,0.018871440491139816,Pantheon,0.5472,0.5320634630950414,0.4855453606561519,0.5783474634736858,212.0,0.01004080398130784
"Nasus, Pantheon, Sion",2,21,4,Vex,0.018509282611372618,Nasus,0.5303,0.5172284503691935,0.4632803749127309,0.571007261489793,132.0,0.009573527562525719
"Nasus, Pantheon, Sion",2,21,4,Zoe,0.018373064752884517,Nasus,0.5903,0.5532811495313644,0.5007744120605847,0.6052902212747446,144.0,0.010165470386890139
"Nasus, Pantheon, Sion",2,21,4,Anivia,0.018325479314319316,Sion,0.4877,0.49126802466759567,0.4470164410714489,0.5355774225510722,244.0,0.009002722023832536
"Nasus, Pantheon, Sion",2,21,4,Ryze,0.01811842816941722,Nasus,0.5775,0.55273131145576,0.506376191963388,0.5987026626519173,213.0,0.010014622563598965
"Nasus, Pantheon, Sion",2,21,4,Hwei,0.01766618487923652,Pantheon,0.49420000000000003,0.4963227959031357,0.4465508715974748,0.5461255243553278,172.0,0.00876813027220437
"Nasus, Pantheon, Sion",2,21,4,Aurelion Sol,0.016338514818505113,Pantheon,0.5067,0.5040096019426117,0.4520670026777204,0.5559156504123263,150.0,0.008234768350008224
"Nasus, Pantheon, Sion",2,21,4,Ekko,0.016092232930358514,Pantheon,0.5729,0.5479253441289482,0.49990185708392526,0.5955749090702197,192.0,0.008817342266169882
"Nasus, Pantheon, Sion",2,21,4,Vladimir,0.015987980862662215,Nasus,0.5832999999999999,0.5507507831470816,0.49947497258784596,0.6015748285686242,156.0,0.008805392981051768
"Nasus, Pantheon, Sion",2,21,4,Irelia,0.014251293978843713,Pantheon,0.6029,0.5695906164584237,0.5230686621723387,0.6155995392448387,209.0,0.008117403322739811
"Nasus, Pantheon, Sion",2,21,4,Akshan,0.013596358515232613,Pantheon,0.5115,0.5072934324293902,0.4576611991210828,0.5568650150887202,174.0,0.006897343379732919
"Nasus, Pantheon, Sion",2,21,4,Kassadin,0.013418730427764012,Nasus,0.6323,0.5804074528849134,0.529303764101167,0.6307925807950068,155.0,0.007788331148527794
"Nasus, Pantheon, Sion",2,21,4,Talon,0.013378409941651513,Sion,0.5920000000000001,0.5614265796865546,0.5142171857905065,0.6081710699609497,201.0,0.007510994935186008
"Nasus, Pantheon, Sion",2,21,4,Annie,0.01262212839132521,Sion,0.5279,0.5184973080325014,0.47080563952249166,0.5660470903966579,197.0,0.006544539592542729
"Nasus, Pantheon, Sion",2,21,4,Azir,0.01252804725706271,Pantheon,0.5526,0.5280084134843593,0.47183997760617574,0.5838784724389209,114.0,0.006614914356258762
"Nasus, Pantheon, Sion",2,21,4,Naafiri,0.01218005603457831,Nasus,0.6054999999999999,0.555009093232789,0.49828306981338444,0.6111350486939988,109.0,0.006760041855275868
"Nasus, Pantheon, Sion",2,21,4,Qiyana,0.01102565508984381,Sion,0.5806,0.5524090926071781,0.5039102013177338,0.6004904849312382,186.0,0.0060906721235803336
"Nasus, Pantheon, Sion",2,21,4,Cassiopeia,0.007161790127874006,Pantheon,0.5405,0.5172091981934075,0.45493852371644916,0.5792542661463518,74.0,0.003704143729667176
"Nasus, Pantheon, Sion",2,21,4,Taliyah,0.006896619363350406,Sion,0.5376,0.5181046657287715,0.4589680833010405,0.5770273325876061,93.0,0.003573170669907235
"Nasus, Pantheon, Sion",2,21,4,Vel'Koz,0.006465807682905106,Sion,0.4598,0.4812834250569674,0.4214354104902627,0.5413597009983725,87.0,0.003111886067388224
"Nasus, Pantheon, Sion",2,21,4,Swain,0.006087303660119305,Pantheon,0.4714,0.4882082381508995,0.425386231456144,0.5511884795309023,70.0,0.002971871794996368
"Nasus, Pantheon, Sion",2,21,4,Brand,0.006072410507591305,Pantheon,0.43639999999999995,0.47741548700421227,0.4117726047872576,0.5433908615688532,55.0,0.002899062819771199
"Nasus, Pantheon, Sion",2,21,4,Sion,0.005660487703523105,Nasus,0.5832999999999999,0.5312212530353306,0.46628103417859157,0.595716241017761,60.0,0.003006971370656625
"Nasus, Pantheon, Sion",2,21,4,Smolder,0.0056009150934109055,Nasus,0.5303,0.5120313282268247,0.44829880077693596,0.5755985034009283,66.0,0.002867843994564856
"Nasus, Pantheon, Sion",2,21,4,Ziggs,0.005131599164966304,Sion,0.5345,0.5126481043395753,0.447325979446466,0.5777875691978618,58.0,0.0026307045841505233
"Nasus, Pantheon, Sion",2,21,4,Malphite,0.0047901463996893046,Sion,0.6552,0.5569556992762843,0.49171993472580355,0.6213689415536859,58.0,0.0026678993376747324
"Nasus, Pantheon, Sion",2,21,4,Pantheon,0.004507902996901804,Sion,0.6579,0.5681693209412096,0.5064659248502762,0.6289892471121312,76.0,0.002561252184618542
"Nasus, Pantheon, Sion",2,21,4,Jayce,0.003596877959332903,Sion,0.6053000000000001,0.5289768151134269,0.4590624950134117,0.5984117809073957,38.0,0.0019026650472796012
"Nasus, Pantheon, Sion",2,21,4,Nasus,0.003503886567938303,Pantheon,0.5,0.4999816935609359,0.4311730668700382,0.5687906145285166,42.0,0.001751879140283208
"Nasus, Pantheon, Sion",2,21,4,Morgana,0.003282668765753603,Sion,0.41509999999999997,0.47057320578858103,0.40460475854090455,0.5369805602486876,53.0,0.0015447359646427177
"Nasus, Pantheon, Sion",2,21,4,Cho'Gath,0.0029285023336843028,Pantheon,0.6364,0.5338240638019015,0.46261351860423106,0.6044539501331272,33.0,0.0015633050166207066
"Morgana, Pantheon, Sion",10,54,5,Ahri,0.06093079297319275,Morgana,0.47159999999999996,0.4756650436757205,0.444631345717246,0.5067780852304318,598.0,0.028982648300790014
"Morgana, Pantheon, Sion",10,54,5,Yasuo,0.045108816274074745,Sion,0.5809000000000001,0.5691203791639781,0.5379493354310545,0.6000624473456264,587.0,0.025672346621539645
"Morgana, Pantheon, Sion",10,54,5,Viktor,0.040172281082463436,Sion,0.5456,0.5401358089648538,0.5117263083509704,0.568435932356507,735.0,0.02169848754043988
"Morgana, Pantheon, Sion",10,54,5,Malzahar,0.03970587113499993,Sion,0.6137,0.6052129854370544,0.5831670787974179,0.6270802689347665,1240.0,0.02403050880899227
"Morgana, Pantheon, Sion",10,54,5,Sylas,0.03704798828017873,Pantheon,0.5878,0.5740985967014866,0.5418637525019687,0.6060703441524171,541.0,0.02126919808226373
"Morgana, Pantheon, Sion",10,54,5,Zed,0.036655317600110135,Sion,0.5699000000000001,0.5632467178740751,0.5380238668755344,0.5883326515812526,951.0,0.02064598733089385
"Morgana, Pantheon, Sion",10,54,5,Akali,0.03597168557431083,Pantheon,0.5597,0.5506642972551481,0.5187738028282107,0.5823803481449961,561.0,0.019808322957861023
"Morgana, Pantheon, Sion",10,54,5,Mel,0.03565021142827884,Morgana,0.5882000000000001,0.5695869208558079,0.5320465415388971,0.6067930739116105,374.0,0.020305894155291875
"Morgana, Pantheon, Sion",10,54,5,Katarina,0.03539739108292474,Sion,0.5296,0.5248446235724765,0.4919127066718225,0.5576857748544647,523.0,0.01857813039836537
"Morgana, Pantheon, Sion",10,54,5,Xerath,0.03158111155952013,Sion,0.5593,0.5484542970487256,0.5133821439060924,0.5833248119887251,447.0,0.017320796340393994
"Morgana, Pantheon, Sion",10,54,5,Yone,0.02974961704619383,Pantheon,0.5783999999999999,0.5651299500603264,0.5314873311097508,0.5985217339803646,491.0,0.016812399595629354
"Morgana, Pantheon, Sion",10,54,5,Lissandra,0.028149148020863525,Morgana,0.5882000000000001,0.564483334638852,0.5220506369793614,0.6065212747587685,272.0,0.015889724942059685
"Morgana, Pantheon, Sion",10,54,5,Fizz,0.026836371112660223,Sion,0.5281,0.5240059686836287,0.4926443640657159,0.5552880481330844,587.0,0.01406241864084287
"Morgana, Pantheon, Sion",10,54,5,Veigar,0.025786585483244723,Morgana,0.4664,0.4759110495344275,0.4323192300982738,0.5196582888176298,253.0,0.012272120961240227
"Morgana, Pantheon, Sion",10,54,5,Syndra,0.025510880537664624,Pantheon,0.5182,0.5125043765176653,0.4665605449903377,0.5583591970047448,220.0,0.013074437924372451
"Morgana, Pantheon, Sion",10,54,5,Twisted Fate,0.02379235603497782,Pantheon,0.5542,0.5386624655749367,0.4946986600369417,0.5823739613939727,249.0,0.012816049163637877
"Morgana, Pantheon, Sion",10,54,5,LeBlanc,0.02351338186079412,Sion,0.5408,0.5335869266530969,0.499054425792687,0.5679843546130576,466.0,0.012546433162321811
"Morgana, Pantheon, Sion",10,54,5,Orianna,0.02343673661241812,Morgana,0.564,0.5434128632979193,0.4968587514638206,0.5896489885608669,211.0,0.012735824148913307
"Morgana, Pantheon, Sion",10,54,5,Lux,0.022536609003528222,Sion,0.5375,0.5268694064749373,0.4831256365818426,0.5704398173179139,253.0,0.011873849809646642
"Morgana, Pantheon, Sion",10,54,5,Diana,0.020140627684627016,Sion,0.5301,0.521868853785937,0.47890320452304824,0.5646984259902544,266.0,0.01051076628430561
"Morgana, Pantheon, Sion",10,54,5,Galio,0.01935601281973512,Sion,0.5836,0.5623211208286334,0.5210236269611233,0.6032575079516952,293.0,0.01088429482356685
"Morgana, Pantheon, Sion",10,54,5,Aurora,0.018871440491139816,Morgana,0.5722999999999999,0.545806961485908,0.49612784060397586,0.5951037657991769,173.0,0.010300163593331154
"Morgana, Pantheon, Sion",10,54,5,Vex,0.018509282611372618,Sion,0.5075,0.5049996693875513,0.45764645945276,0.5523150391858687,201.0,0.009347181599343923
"Morgana, Pantheon, Sion",10,54,5,Zoe,0.018373064752884517,Morgana,0.5657,0.551094223301451,0.5124353549440828,0.5894945809311369,350.0,0.010125289849658157
"Morgana, Pantheon, Sion",10,54,5,Anivia,0.018325479314319316,Sion,0.4877,0.49126802466759567,0.4470164410714489,0.5355774225510722,244.0,0.009002722023832536
"Morgana, Pantheon, Sion",10,54,5,Ryze,0.01811842816941722,Morgana,0.5775,0.5454644648167476,0.492695551313751,0.5978052048380915,142.0,0.009882958724751848
"Morgana, Pantheon, Sion",10,54,5,Hwei,0.01766618487923652,Morgana,0.5,0.4999901533547459,0.44945518512028615,0.5505252065797569,164.0,0.00883291848696276
"Morgana, Pantheon, Sion",10,54,5,Aurelion Sol,0.016338514818505113,Morgana,0.5342,0.5202869938441175,0.4678912903111338,0.5724947515567469,146.0,0.008500716758797591
"Morgana, Pantheon, Sion",10,54,5,Ekko,0.016092232930358514,Pantheon,0.5729,0.5479253441289482,0.49990185708392526,0.5955749090702197,192.0,0.008817342266169882
"Morgana, Pantheon, Sion",10,54,5,Vladimir,0.015987980862662215,Sion,0.5476,0.5322367757601706,0.48556929874663696,0.5786673642070923,210.0,0.008509391385258648
"Morgana, Pantheon, Sion",10,54,5,Irelia,0.014251293978843713,Pantheon,0.6029,0.5695906164584237,0.5230686621723387,0.6155995392448387,209.0,0.008117403322739811
"Morgana, Pantheon, Sion",10,54,5,Akshan,0.013596358515232613,Morgana,0.5315,0.5165587700741844,0.45999685355442677,0.5729417692490666,111.0,0.007023318232116222
"Morgana, Pantheon, Sion",10,54,5,Kassadin,0.013418730427764012,Pantheon,0.5836,0.5635458045219494,0.5234661147365332,0.6032785101574576,317.0,0.0075620692345774315
"Morgana, Pantheon, Sion",10,54,5,Talon,0.013378409941651513,Sion,0.5920000000000001,0.5614265796865546,0.5142171857905065,0.6081710699609497,201.0,0.007510994935186008
"Morgana, Pantheon, Sion",10,54,5,Annie,0.01262212839132521,Sion,0.5279,0.5184973080325014,0.47080563952249166,0.5660470903966579,197.0,0.006544539592542729
"Morgana, Pantheon, Sion",10,54,5,Azir,0.01252804725706271,Pantheon,0.5526,0.5280084134843593,0.47183997760617574,0.5838784724389209,114.0,0.006614914356258762
"Morgana, Pantheon, Sion",10,54,5,Naafiri,0.01218005603457831,Sion,0.53,0.5199913349521764,0.4725381969497393,0.5672926628966364,200.0,0.006333523597212688
"Morgana, Pantheon, Sion",10,54,5,Qiyana,0.01102565508984381,Sion,0.5806,0.5524090926071781,0.5039102013177338,0.6004904849312382,186.0,0.0060906721235803336
"Morgana, Pantheon, Sion",10,54,5,Cassiopeia,0.007161790127874006,Pantheon,0.5405,0.5172091981934075,0.45493852371644916,0.5792542661463518,74.0,0.003704143729667176
"Morgana, Pantheon, Sion",10,54,5,Taliyah,0.006896619363350406,Sion,0.5376,0.5181046657287715,0.4589680833010405,0.5770273325876061,93.0,0.003573170669907235
"Morgana, Pantheon, Sion",10,54,5,Vel'Koz,0.006465807682905106,Morgana,0.5132,0.5056852300321188,0.44381014245217165,0.5674866356635173,76.0,0.00326966344547331
"Morgana, Pantheon, Sion",10,54,5,Swain,0.006087303660119305,Morgana,0.4706,0.49005298334869474,0.4234027262372924,0.5568535750901161,51.0,0.0029831013191908944
"Morgana, Pantheon, Sion",10,54,5,Brand,0.006072410507591305,Morgana,0.5143,0.5058729440332523,0.4429191823470183,0.5687478961260999,70.0,0.00307186818085367
"Morgana, Pantheon, Sion",10,54,5,Sion,0.005660487703523105,Morgana,0.5849,0.5293928136317183,0.46298544542304515,0.5953617814507868,53.0,0.00299662151189584
"Morgana, Pantheon, Sion",10,54,5,Smolder,0.0056009150934109055,Sion,0.4949,0.49744975118418544,0.4392899694383234,0.5556387544691619,99.0,0.0027861738196210037
"Morgana, Pantheon, Sion",10,54,5,Ziggs,0.005131599164966304,Sion,0.5345,0.5126481043395753,0.447325979446466,0.5777875691978618,58.0,0.0026307045841505233
