scope_id,patch,rank_scope,rank_scope_type,champion,best_pool_member,enemy_champion,marginal_contribution,weighted_eb_value,enemy_frequency,matchup_games,raw_winrate,eb_winrate,absolute_shrinkage,contribution_rank,top_matchup_set,mean_pairwise_top_matchup_jaccard,matchup_stability_label
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,Vladimir,0.0015312734226709398,0.013612571952459166,0.02589681095170386,349.0,0.5329999999999999,0.5256466511589349,0.007353348841064977,1.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,Fizz,0.0010724659438075255,0.015989250391338482,0.029833692538866925,958.0,0.5397,0.535946074074066,0.003753925925933932,2.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,Ekko,0.0010614193058793354,0.009286427571327053,0.016793066088840736,296.0,0.5709000000000001,0.5529917837635401,0.017908216236459995,3.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,Mel,0.0008559781936435767,0.009808031610173434,0.016759883129617615,211.0,0.6255999999999999,0.5852088307728677,0.04039116922713226,4.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,LeBlanc,0.000818568141841162,0.012254158472260116,0.021899370463958606,286.0,0.5804,0.5595667004413519,0.0208332995586481,5.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,Ryze,0.00043843301520897965,0.009992504424377113,0.018688366109801305,246.0,0.5488000000000001,0.5346911744808146,0.014108825519185464,6.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,Kassadin,0.0002891240397793073,0.006822540755984612,0.012724835288086156,439.0,0.5444,0.5361594552325822,0.008240544767417757,7.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,Riven,0.0002824658801515027,0.002629545174828782,0.004927116395313018,78.0,0.5769,0.5336884627548418,0.04321153724515814,8.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,Akshan,0.00020786900228748025,0.00773513831451852,0.014741253110211116,264.0,0.5341,0.5247273251933018,0.009372674806698233,9.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__emerald_plus__cumulative,16.10,emerald_plus,cumulative,Pantheon,True,Yone,0.00015768925162982969,0.01519985486569946,0.02787285617344069,529.0,0.5539000000000001,0.5453282136253765,0.008571786374623525,10.0,"Akshan, Ekko, Fizz, Kassadin, LeBlanc, Mel, Riven, Ryze, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Sion,False,,0.0,0.0,,,,,,,,0.2940073465283549,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,Fizz,0.0015110697896139394,0.012866016751233951,0.024527997748759973,287.0,0.5331,0.5245441100827074,0.008555889917292614,1.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,Vladimir,0.0013659263291795933,0.01403671591286489,0.02564678754332066,143.0,0.5804,0.5473089325185505,0.03309106748144952,2.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,LeBlanc,0.0011593641229941634,0.012228536011018474,0.021836891649511435,100.0,0.62,0.5599943530100387,0.06000564698996125,3.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,Sylas,0.0010143993510113947,0.020734981235520897,0.036877715865641404,213.0,0.5915,0.5622631648626446,0.02923683513735542,4.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,Yone,0.0009434297096040744,0.014639070424868467,0.026615995552161695,180.0,0.5778,0.5500102521500276,0.027789747849972346,5.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,Aurora,0.000854784055427493,0.010628664254828864,0.019686738857523006,113.0,0.5752,0.5398895333427594,0.03531046665724069,6.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,Ekko,0.0006807956322721375,0.009698822675497739,0.017070082140207995,120.0,0.625,0.5681766845545806,0.05682331544541941,7.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,Qiyana,0.00043611825538063134,0.008339685668539883,0.015689694976101065,122.0,0.5574000000000001,0.5315390567658007,0.025860943234199407,8.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,Akshan,0.0003557393433621899,0.008603317122008174,0.016746329782075048,118.0,0.5254,0.5137434431284759,0.011656556871524115,9.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__diamond_plus__cumulative,16.10,diamond_plus,cumulative,Pantheon,True,Talon,0.0002570849078297975,0.007080519700728028,0.01362423689383518,154.0,0.5325,0.5197002779606604,0.012799722039339545,10.0,"Akshan, Aurora, Ekko, Fizz, LeBlanc, Qiyana, Sylas, Talon, Vladimir, Yone",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Sion,False,,0.0,0.0,,,,,,,,0.2940073465283549,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,Katarina,0.002127528650756052,0.021150079626297957,0.03809835797059907,163.0,0.589,0.5551441257027326,0.03385587429726733,1.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,Sylas,0.001427784088541896,0.02080555646823885,0.038958273616969005,76.0,0.5789,0.534047187839879,0.044852812160120936,2.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,Ekko,0.0009400331058415299,0.009879964429519467,0.01693829081528193,56.0,0.7321,0.5832916991014019,0.1488083008985981,3.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,Fizz,0.0008964536858565399,0.009856846450698106,0.01971458990213341,80.0,0.5,0.49997725033232615,2.2749667673849228e-05,4.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,Vladimir,0.0008869644515017929,0.013404753089434143,0.02416158224478932,55.0,0.6545000000000001,0.5547961616762498,0.0997038383237503,5.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,Aurora,0.0008290964916291057,0.013129843241151682,0.023127636050939766,55.0,0.6909000000000001,0.5677122907085078,0.12318770929149225,6.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,Lissandra,0.0007348727649141584,0.01413643154782302,0.02768518897670038,41.0,0.5366,0.5106135110625439,0.02598648893745603,7.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,LeBlanc,0.0006119650835419953,0.012033722335628553,0.022349617132795544,43.0,0.6279,0.5384308046141167,0.08946919538588327,8.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,Xerath,0.0004769614593926129,0.015897026712076164,0.029587240489742435,34.0,0.6470999999999999,0.5372933213419306,0.10980667865806926,9.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.10__master_plus__cumulative,16.10,master_plus,cumulative,Pantheon,True,Anivia,0.00037306071128091913,0.010358410998416124,0.020142500307112732,40.0,0.55,0.5142564647129908,0.03574353528700924,10.0,"Anivia, Aurora, Ekko, Fizz, Katarina, LeBlanc, Lissandra, Sylas, Vladimir, Xerath",0.28184318261717645,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Malzahar,0.002193148960854551,0.022395831340699387,0.03810714077556632,2037.0,0.5920000000000001,0.5877069463857344,0.004293053614265685,1.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Fizz,0.001473326355100323,0.017989308605045596,0.03297410268133276,1020.0,0.55,0.5455587003806376,0.00444129961936246,2.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Ryze,0.0008710867817838814,0.010474191520976924,0.0186910591519516,455.0,0.5736,0.5603851250924577,0.013214874907542251,3.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Kassadin,0.0006644030483034014,0.007664856445546314,0.013756872839932181,268.0,0.5784,0.5571656098541142,0.021234390145885795,4.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Vex,0.0005890178655186483,0.00785426429773669,0.01455550677255692,254.0,0.5550999999999999,0.5396077526167063,0.015492247383293578,5.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Lissandra,0.00048126908077764037,0.01335586394954501,0.025114213727750936,451.0,0.5388000000000001,0.5318049808100074,0.0069950191899926795,6.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Diana,0.0004476196363179925,0.012575653092891558,0.02454488453790254,591.0,0.5144,0.512353320443291,0.002046679556709008,7.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Ekko,0.00026282117894628053,0.009033943858018081,0.017234963951560028,335.0,0.5313,0.5241637802903771,0.00713621970962286,8.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Talon,0.00025409346203807603,0.006751327545125977,0.012423597857966989,338.0,0.5562,0.543427727000717,0.012772272999283074,9.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Sion,True,Vladimir,0.00025244514709206163,0.01317515788739572,0.026643920389104132,529.0,0.4934000000000001,0.49449021371433083,0.0010902137143307122,10.0,"Diana, Ekko, Fizz, Kassadin, Lissandra, Malzahar, Ryze, Talon, Vex, Vladimir",0.2940073465283549,unstable
16.11__plat_plus__cumulative,16.11,plat_plus,cumulative,Pantheon,False,,0.0,0.0,,,,,,,,0.28184318261717645,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Malzahar,0.0019903632170081903,0.01946607697427711,0.03266256571868995,984.0,0.6057,0.5959751337947822,0.009724866205217841,1.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Fizz,0.0012614648999579238,0.01624278801287816,0.029557268067499285,526.0,0.5589,0.5495361741749901,0.00936382582500983,2.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Vex,0.0010753850492608206,0.007555025351304989,0.013138341680247382,107.0,0.6448999999999999,0.57503644943741,0.06986355056258997,3.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Lissandra,0.0009119292219081257,0.014330821126265604,0.026110700288535148,259.0,0.5676,0.5488485934082002,0.018751406591799746,4.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Vladimir,0.0006963567893882762,0.013886575677950784,0.02770540312115164,339.0,0.5015,0.5012226538349519,0.00027734616504804244,5.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Ryze,0.000644545088103495,0.011169238320848986,0.020501514502491793,280.0,0.5607,0.5448006448251155,0.0158993551748845,6.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Orianna,0.0004805083409343845,0.011322016666830113,0.020354511557594823,256.0,0.5781000000000001,0.5562411377346739,0.021858862265326184,7.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Diana,0.0003823331892736453,0.011961827059165904,0.023016939577323734,308.0,0.526,0.519696679003784,0.006303320996216,8.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Kassadin,0.0003589864029876953,0.008273812077436648,0.01584989473472667,151.0,0.5364,0.5220105379822466,0.014389462017753374,9.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Sion,True,Sylas,0.00024435169681519644,0.019057568447327648,0.035450411440774,380.0,0.5474,0.5375838438198831,0.009816156180116886,10.0,"Diana, Fizz, Kassadin, Lissandra, Malzahar, Orianna, Ryze, Sylas, Vex, Vladimir",0.2940073465283549,unstable
16.11__emerald_plus__cumulative,16.11,emerald_plus,cumulative,Pantheon,False,,0.0,0.0,,,,,,,,0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Sion,False,,0.0,0.0,,,,,,,,0.2940073465283549,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,Viktor,0.001684526388759862,0.03146675320664655,0.0571097079612974,185.0,0.5784,0.5509878150308737,0.02741218496912634,1.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,Yasuo,0.0016421788827793806,0.018132205533921454,0.03348812262962401,323.0,0.5542,0.5414518375503523,0.012748162449647715,2.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,Lissandra,0.0012719282960551392,0.014245720917485712,0.02691694919515463,89.0,0.5618,0.5292472343058147,0.032552765694185304,3.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,Qiyana,0.0011780516161966875,0.008967683203952883,0.015270040123545882,118.0,0.6609999999999999,0.5872730609348576,0.07372693906514227,4.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,Yone,0.0009523743386628919,0.015007939158564212,0.02788255878159997,162.0,0.5617,0.5382554476480877,0.02344455235191223,5.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,Ryze,0.0007083879312177456,0.013162136274652543,0.02382737098124371,101.0,0.604,0.5523956581283532,0.05160434187164675,6.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,LeBlanc,0.0006673295219169464,0.011636386172366793,0.020868154717286834,74.0,0.6351,0.5576145246195344,0.07748547538046557,7.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,Cassiopeia,0.000517197404387962,0.006907452514682351,0.012733569040154274,42.0,0.6429,0.5424600512943591,0.10043994870564088,8.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,Vladimir,0.0005074241741572886,0.014154696244465598,0.02725495910824977,108.0,0.537,0.5193438811721105,0.017656118827889533,9.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__diamond_plus__cumulative,16.11,diamond_plus,cumulative,Pantheon,True,Xin Zhao,0.0004986515110567368,0.004376712490916261,0.008012604138246986,52.0,0.6346,0.5462284689723618,0.08837153102763828,10.0,"Cassiopeia, LeBlanc, Lissandra, Qiyana, Ryze, Viktor, Vladimir, Xin Zhao, Yasuo, Yone",0.28184318261717645,unstable
16.11__master_plus__cumulative,16.11,master_plus,cumulative,Sion,False,,0.0,0.0,,,,,,,,0.2940073465283549,unstable
16.11__master_plus__cumulative,16.11,master_plus,cumulative,Pantheon,False,,0.0,0.0,,,,,,,,0.28184318261717645,unstable
