champion_i,champion_i_normalized,champion_j,champion_j_normalized,lane,patch,elo,matchup_winrate_i_vs_j,matchup_games,matchup_occurrence_count,matchup_occurrence_rate,source_url,extraction_date
Xerath,xerath,Hwei,hwei,mid,16.06,plat_plus,52.08,5397,5397,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=hwei,2026-04-07
Xerath,xerath,Yone,yone,mid,16.06,plat_plus,51.92,5247,5247,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=yone,2026-04-07
Xerath,xerath,Anivia,anivia,mid,16.06,plat_plus,51.95,4662,4662,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=anivia,2026-04-07
Xerath,xerath,Aurora,aurora,mid,16.06,plat_plus,51.58,3976,3976,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=aurora,2026-04-07
Xerath,xerath,Zoe,zoe,mid,16.06,plat_plus,51.16,3804,3804,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=zoe,2026-04-07
Xerath,xerath,Diana,diana,mid,16.06,plat_plus,49.93,3799,3799,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=diana,2026-04-07
Xerath,xerath,Azir,azir,mid,16.06,plat_plus,58.23,3725,3725,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=azir,2026-04-07
Xerath,xerath,Galio,galio,mid,16.06,plat_plus,53.54,3416,3416,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=galio,2026-04-07
Xerath,xerath,Vex,vex,mid,16.06,plat_plus,49.88,3344,3344,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=vex,2026-04-07
Xerath,xerath,Aurelion Sol,aurelionsol,mid,16.06,plat_plus,50.39,3296,3296,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=aurelionsol,2026-04-07
Xerath,xerath,Naafiri,naafiri,mid,16.06,plat_plus,45.77,3017,3017,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=naafiri,2026-04-07
Xerath,xerath,Ryze,ryze,mid,16.06,plat_plus,53.01,2994,2994,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=ryze,2026-04-07
Xerath,xerath,Ekko,ekko,mid,16.06,plat_plus,49.88,2953,2953,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=ekko,2026-04-07
Xerath,xerath,Kassadin,kassadin,mid,16.06,plat_plus,51.04,2800,2800,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=kassadin,2026-04-07
Xerath,xerath,Irelia,irelia,mid,16.06,plat_plus,47.5,2779,2779,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=irelia,2026-04-07
Xerath,xerath,Annie,annie,mid,16.06,plat_plus,50.25,2639,2639,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=annie,2026-04-07
Xerath,xerath,Akshan,akshan,mid,16.06,plat_plus,48.69,2512,2512,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=akshan,2026-04-07
Xerath,xerath,Vladimir,vladimir,mid,16.06,plat_plus,51.61,2395,2395,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=vladimir,2026-04-07
Xerath,xerath,Qiyana,qiyana,mid,16.06,plat_plus,51.68,2022,2022,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=qiyana,2026-04-07
Xerath,xerath,Talon,talon,mid,16.06,plat_plus,48.83,1749,1749,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=talon,2026-04-07
Xerath,xerath,Vel'Koz,velkoz,mid,16.06,plat_plus,51.5,1738,1738,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=velkoz,2026-04-07
Xerath,xerath,Taliyah,taliyah,mid,16.06,plat_plus,56.79,1509,1509,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=taliyah,2026-04-07
Xerath,xerath,Ziggs,ziggs,mid,16.06,plat_plus,54.34,1371,1371,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=ziggs,2026-04-07
Xerath,xerath,Brand,brand,mid,16.06,plat_plus,54.52,1339,1339,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=brand,2026-04-07
Xerath,xerath,Cassiopeia,cassiopeia,mid,16.06,plat_plus,54.7,1234,1234,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=cassiopeia,2026-04-07
Xerath,xerath,Smolder,smolder,mid,16.06,plat_plus,62.41,1003,1003,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=smolder,2026-04-07
Xerath,xerath,Swain,swain,mid,16.06,plat_plus,50.0,926,926,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=swain,2026-04-07
Xerath,xerath,Sion,sion,mid,16.06,plat_plus,50.47,846,846,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=sion,2026-04-07
Xerath,xerath,Kog'Maw,kogmaw,mid,16.06,plat_plus,49.66,727,727,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=kogmaw,2026-04-07
Xerath,xerath,Malphite,malphite,mid,16.06,plat_plus,54.37,710,710,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=malphite,2026-04-07
Xerath,xerath,Jayce,jayce,mid,16.06,plat_plus,50.89,674,674,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=jayce,2026-04-07
Xerath,xerath,Morgana,morgana,mid,16.06,plat_plus,51.82,631,631,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=morgana,2026-04-07
Xerath,xerath,Nasus,nasus,mid,16.06,plat_plus,43.12,603,603,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=nasus,2026-04-07
Xerath,xerath,Pantheon,pantheon,mid,16.06,plat_plus,52.63,589,589,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=pantheon,2026-04-07
Xerath,xerath,Cho'Gath,chogath,mid,16.06,plat_plus,51.99,502,502,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=chogath,2026-04-07
Malzahar,malzahar,Ahri,ahri,mid,16.06,plat_plus,48.69,16627,16627,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=ahri,2026-04-07
Malzahar,malzahar,Yasuo,yasuo,mid,16.06,plat_plus,54.54,12850,12850,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=yasuo,2026-04-07
Malzahar,malzahar,Mel,mel,mid,16.06,plat_plus,54.41,9963,9963,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=mel,2026-04-07
Malzahar,malzahar,Viktor,viktor,mid,16.06,plat_plus,48.23,9914,9914,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=viktor,2026-04-07
Malzahar,malzahar,Zed,zed,mid,16.06,plat_plus,52.46,9286,9286,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=zed,2026-04-07
Malzahar,malzahar,Katarina,katarina,mid,16.06,plat_plus,49.57,9123,9123,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=katarina,2026-04-07
Malzahar,malzahar,Xerath,xerath,mid,16.06,plat_plus,47.62,8679,8679,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=xerath,2026-04-07
Malzahar,malzahar,Smolder,smolder,mid,16.06,plat_plus,50.58,8557,8557,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=smolder,2026-04-07
Malzahar,malzahar,Veigar,veigar,mid,16.06,plat_plus,49.31,8076,8076,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=veigar,2026-04-07
Malzahar,malzahar,Akali,akali,mid,16.06,plat_plus,52.19,8001,8001,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=akali,2026-04-07
Malzahar,malzahar,Twisted Fate,twistedfate,mid,16.06,plat_plus,48.87,7762,7762,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=twistedfate,2026-04-07
Malzahar,malzahar,Sylas,sylas,mid,16.06,plat_plus,52.56,7249,7249,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=sylas,2026-04-07
Malzahar,malzahar,Yone,yone,mid,16.06,plat_plus,50.8,7092,7092,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=yone,2026-04-07
Malzahar,malzahar,Fizz,fizz,mid,16.06,plat_plus,49.07,7006,7006,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=fizz,2026-04-07
Malzahar,malzahar,Syndra,syndra,mid,16.06,plat_plus,50.5,6362,6362,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=syndra,2026-04-07
Malzahar,malzahar,LeBlanc,leblanc,mid,16.06,plat_plus,55.19,6313,6313,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=leblanc,2026-04-07
Malzahar,malzahar,Lux,lux,mid,16.06,plat_plus,50.17,6279,6279,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=lux,2026-04-07
Malzahar,malzahar,Lissandra,lissandra,mid,16.06,plat_plus,49.91,5837,5837,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=lissandra,2026-04-07
Malzahar,malzahar,Aurelion Sol,aurelionsol,mid,16.06,plat_plus,47.07,5524,5524,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=aurelionsol,2026-04-07
Malzahar,malzahar,Diana,diana,mid,16.06,plat_plus,49.52,5252,5252,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=diana,2026-04-07
Malzahar,malzahar,Orianna,orianna,mid,16.06,plat_plus,53.28,5084,5084,,https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&patch=16.06&target_champion=orianna,2026-04-07
