champion_i,champion_i_normalized,champion_j,champion_j_normalized,lane,patch,elo,matchup_winrate_i_vs_j,matchup_games,matchup_occurrence_count,matchup_occurrence_rate,source_url,extraction_date
Akali,akali,Vel'Koz,velkoz,mid,16.10,emerald_plus,48.52,676,676,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=velkoz,2026-06-08
Akali,akali,Riven,riven,mid,16.10,emerald_plus,43.8,653,653,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=riven,2026-06-08
Akali,akali,Pantheon,pantheon,mid,16.10,emerald_plus,46.91,599,599,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=pantheon,2026-06-08
Akali,akali,Sion,sion,mid,16.10,emerald_plus,46.68,587,587,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=sion,2026-06-08
Akali,akali,Jayce,jayce,mid,16.10,emerald_plus,50.17,582,582,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=jayce,2026-06-08
Akali,akali,Swain,swain,mid,16.10,emerald_plus,49.51,515,515,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=swain,2026-06-08
Akali,akali,Ziggs,ziggs,mid,16.10,emerald_plus,52.17,437,437,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=ziggs,2026-06-08
Akali,akali,Kayle,kayle,mid,16.10,emerald_plus,50.37,409,409,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=kayle,2026-06-08
Akali,akali,Cho'Gath,chogath,mid,16.10,emerald_plus,46.0,400,400,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=chogath,2026-06-08
Akali,akali,Malphite,malphite,mid,16.10,emerald_plus,58.54,398,398,,https://op.gg/lol/champions/akali/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=malphite,2026-06-08
Vex,vex,Yasuo,yasuo,mid,16.10,emerald_plus,54.33,2908,2908,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=yasuo,2026-06-08
Vex,vex,Ahri,ahri,mid,16.10,emerald_plus,48.78,2817,2817,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=ahri,2026-06-08
Vex,vex,Katarina,katarina,mid,16.10,emerald_plus,52.23,2694,2694,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=katarina,2026-06-08
Vex,vex,LeBlanc,leblanc,mid,16.10,emerald_plus,53.55,2368,2368,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=leblanc,2026-06-08
Vex,vex,Akali,akali,mid,16.10,emerald_plus,53.64,2241,2241,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=akali,2026-06-08
Vex,vex,Viktor,viktor,mid,16.10,emerald_plus,47.25,2237,2237,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=viktor,2026-06-08
Vex,vex,Zed,zed,mid,16.10,emerald_plus,48.7,2224,2224,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=zed,2026-06-08
Vex,vex,Sylas,sylas,mid,16.10,emerald_plus,55.11,1949,1949,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=sylas,2026-06-08
Vex,vex,Xerath,xerath,mid,16.10,emerald_plus,49.43,1590,1590,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=xerath,2026-06-08
Vex,vex,Yone,yone,mid,16.10,emerald_plus,58.49,1561,1561,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=yone,2026-06-08
Vex,vex,Fizz,fizz,mid,16.10,emerald_plus,50.0,1508,1508,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=fizz,2026-06-08
Vex,vex,Malzahar,malzahar,mid,16.10,emerald_plus,50.04,1415,1415,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=malzahar,2026-06-08
Vex,vex,Syndra,syndra,mid,16.10,emerald_plus,49.07,1241,1241,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=syndra,2026-06-08
Vex,vex,Vladimir,vladimir,mid,16.10,emerald_plus,46.27,1180,1180,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=vladimir,2026-06-08
Vex,vex,Twisted Fate,twistedfate,mid,16.10,emerald_plus,50.78,1156,1156,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=twistedfate,2026-06-08
Vex,vex,Lux,lux,mid,16.10,emerald_plus,50.15,1033,1033,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=lux,2026-06-08
Vex,vex,Lissandra,lissandra,mid,16.10,emerald_plus,50.34,1027,1027,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=lissandra,2026-06-08
Vex,vex,Diana,diana,mid,16.10,emerald_plus,48.23,1018,1018,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=diana,2026-06-08
Vex,vex,Orianna,orianna,mid,16.10,emerald_plus,47.72,964,964,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=orianna,2026-06-08
Vex,vex,Ekko,ekko,mid,16.10,emerald_plus,50.37,945,945,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=ekko,2026-06-08
Vex,vex,Qiyana,qiyana,mid,16.10,emerald_plus,53.13,943,943,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=qiyana,2026-06-08
Vex,vex,Talon,talon,mid,16.10,emerald_plus,53.55,915,915,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=talon,2026-06-08
Vex,vex,Akshan,akshan,mid,16.10,emerald_plus,53.88,889,889,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=akshan,2026-06-08
Vex,vex,Hwei,hwei,mid,16.10,emerald_plus,51.55,871,871,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=hwei,2026-06-08
Vex,vex,Veigar,veigar,mid,16.10,emerald_plus,48.52,845,845,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=veigar,2026-06-08
Vex,vex,Mel,mel,mid,16.10,emerald_plus,50.84,830,830,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=mel,2026-06-08
Vex,vex,Irelia,irelia,mid,16.10,emerald_plus,57.32,799,799,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=irelia,2026-06-08
Vex,vex,Annie,annie,mid,16.10,emerald_plus,43.75,784,784,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=annie,2026-06-08
Vex,vex,Naafiri,naafiri,mid,16.10,emerald_plus,47.89,783,783,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=naafiri,2026-06-08
Vex,vex,Zoe,zoe,mid,16.10,emerald_plus,50.98,765,765,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=zoe,2026-06-08
Vex,vex,Aurora,aurora,mid,16.10,emerald_plus,50.99,755,755,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=aurora,2026-06-08
Vex,vex,Galio,galio,mid,16.10,emerald_plus,47.23,739,739,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=galio,2026-06-08
Vex,vex,Anivia,anivia,mid,16.10,emerald_plus,49.93,681,681,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=anivia,2026-06-08
Vex,vex,Ryze,ryze,mid,16.10,emerald_plus,50.48,622,622,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=ryze,2026-06-08
Vex,vex,Kassadin,kassadin,mid,16.10,emerald_plus,52.95,559,559,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=kassadin,2026-06-08
Vex,vex,Cassiopeia,cassiopeia,mid,16.10,emerald_plus,46.9,452,452,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=cassiopeia,2026-06-08
Vex,vex,Aurelion Sol,aurelionsol,mid,16.10,emerald_plus,51.87,428,428,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=aurelionsol,2026-06-08
Vex,vex,Brand,brand,mid,16.10,emerald_plus,53.08,390,390,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=brand,2026-06-08
Vex,vex,Taliyah,taliyah,mid,16.10,emerald_plus,49.73,368,368,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=taliyah,2026-06-08
Vex,vex,Xin Zhao,xinzhao,mid,16.10,emerald_plus,56.13,367,367,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=xinzhao,2026-06-08
Vex,vex,Azir,azir,mid,16.10,emerald_plus,60.0,340,340,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=azir,2026-06-08
Vex,vex,Vel'Koz,velkoz,mid,16.10,emerald_plus,46.5,314,314,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=velkoz,2026-06-08
Vex,vex,Riven,riven,mid,16.10,emerald_plus,55.79,242,242,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=riven,2026-06-08
Vex,vex,Swain,swain,mid,16.10,emerald_plus,42.0,200,200,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=swain,2026-06-08
Vex,vex,Jayce,jayce,mid,16.10,emerald_plus,47.96,196,196,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=jayce,2026-06-08
Vex,vex,Ziggs,ziggs,mid,16.10,emerald_plus,49.72,181,181,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=ziggs,2026-06-08
Vex,vex,Sion,sion,mid,16.10,emerald_plus,47.46,177,177,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=sion,2026-06-08
Vex,vex,Pantheon,pantheon,mid,16.10,emerald_plus,49.06,159,159,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=pantheon,2026-06-08
Vex,vex,Kayle,kayle,mid,16.10,emerald_plus,44.52,146,146,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=kayle,2026-06-08
Vex,vex,Malphite,malphite,mid,16.10,emerald_plus,50.41,121,121,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=malphite,2026-06-08
Vex,vex,Cho'Gath,chogath,mid,16.10,emerald_plus,50.94,106,106,,https://op.gg/lol/champions/vex/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=chogath,2026-06-08
Ekko,ekko,Zed,zed,mid,16.10,emerald_plus,51.39,3678,3678,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=zed,2026-06-08
Ekko,ekko,Viktor,viktor,mid,16.10,emerald_plus,51.9,3520,3520,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=viktor,2026-06-08
Ekko,ekko,Ahri,ahri,mid,16.10,emerald_plus,49.58,3437,3437,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=ahri,2026-06-08
Ekko,ekko,Sylas,sylas,mid,16.10,emerald_plus,52.07,2704,2704,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=sylas,2026-06-08
Ekko,ekko,Katarina,katarina,mid,16.10,emerald_plus,51.06,2642,2642,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=katarina,2026-06-08
Ekko,ekko,Yasuo,yasuo,mid,16.10,emerald_plus,47.43,2313,2313,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=yasuo,2026-06-08
Ekko,ekko,Malzahar,malzahar,mid,16.10,emerald_plus,52.07,2241,2241,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=malzahar,2026-06-08
Ekko,ekko,Akali,akali,mid,16.10,emerald_plus,48.78,1919,1919,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=akali,2026-06-08
Ekko,ekko,Xerath,xerath,mid,16.10,emerald_plus,50.08,1805,1805,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=xerath,2026-06-08
Ekko,ekko,Fizz,fizz,mid,16.10,emerald_plus,49.0,1794,1794,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=fizz,2026-06-08
Ekko,ekko,Lissandra,lissandra,mid,16.10,emerald_plus,49.62,1721,1721,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=lissandra,2026-06-08
Ekko,ekko,Vladimir,vladimir,mid,16.10,emerald_plus,47.2,1610,1610,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=vladimir,2026-06-08
Ekko,ekko,Yone,yone,mid,16.10,emerald_plus,51.73,1562,1562,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=yone,2026-06-08
Ekko,ekko,Twisted Fate,twistedfate,mid,16.10,emerald_plus,49.29,1546,1546,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=twistedfate,2026-06-08
Ekko,ekko,Syndra,syndra,mid,16.10,emerald_plus,54.23,1525,1525,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=syndra,2026-06-08
Ekko,ekko,Galio,galio,mid,16.10,emerald_plus,51.08,1384,1384,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=galio,2026-06-08
Ekko,ekko,Diana,diana,mid,16.10,emerald_plus,51.64,1284,1284,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=diana,2026-06-08
Ekko,ekko,Lux,lux,mid,16.10,emerald_plus,50.44,1245,1245,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=lux,2026-06-08
Ekko,ekko,Hwei,hwei,mid,16.10,emerald_plus,52.41,1181,1181,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=hwei,2026-06-08
Ekko,ekko,Orianna,orianna,mid,16.10,emerald_plus,53.44,1177,1177,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=orianna,2026-06-08
Ekko,ekko,Veigar,veigar,mid,16.10,emerald_plus,51.91,1150,1150,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=veigar,2026-06-08
Ekko,ekko,LeBlanc,leblanc,mid,16.10,emerald_plus,48.42,1138,1138,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=leblanc,2026-06-08
Ekko,ekko,Ryze,ryze,mid,16.10,emerald_plus,49.19,1106,1106,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=ryze,2026-06-08
Ekko,ekko,Aurora,aurora,mid,16.10,emerald_plus,50.24,1039,1039,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=aurora,2026-06-08
Ekko,ekko,Anivia,anivia,mid,16.10,emerald_plus,49.81,1034,1034,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=anivia,2026-06-08
Ekko,ekko,Zoe,zoe,mid,16.10,emerald_plus,52.71,996,996,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=zoe,2026-06-08
Ekko,ekko,Naafiri,naafiri,mid,16.10,emerald_plus,51.66,964,964,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=naafiri,2026-06-08
Ekko,ekko,Annie,annie,mid,16.10,emerald_plus,45.65,955,955,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=annie,2026-06-08
Ekko,ekko,Vex,vex,mid,16.10,emerald_plus,49.63,945,945,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=vex,2026-06-08
Ekko,ekko,Akshan,akshan,mid,16.10,emerald_plus,50.8,937,937,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=akshan,2026-06-08
Ekko,ekko,Qiyana,qiyana,mid,16.10,emerald_plus,50.95,891,891,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=qiyana,2026-06-08
Ekko,ekko,Mel,mel,mid,16.10,emerald_plus,56.67,847,847,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=mel,2026-06-08
Ekko,ekko,Kassadin,kassadin,mid,16.10,emerald_plus,52.32,820,820,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=kassadin,2026-06-08
Ekko,ekko,Talon,talon,mid,16.10,emerald_plus,51.52,788,788,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=talon,2026-06-08
Ekko,ekko,Irelia,irelia,mid,16.10,emerald_plus,54.18,718,718,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=irelia,2026-06-08
Ekko,ekko,Aurelion Sol,aurelionsol,mid,16.10,emerald_plus,51.99,654,654,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=aurelionsol,2026-06-08
Ekko,ekko,Cassiopeia,cassiopeia,mid,16.10,emerald_plus,52.83,566,566,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=cassiopeia,2026-06-08
Ekko,ekko,Xin Zhao,xinzhao,mid,16.10,emerald_plus,50.46,549,549,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=xinzhao,2026-06-08
Ekko,ekko,Brand,brand,mid,16.10,emerald_plus,51.38,508,508,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=brand,2026-06-08
Ekko,ekko,Taliyah,taliyah,mid,16.10,emerald_plus,55.91,508,508,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=taliyah,2026-06-08
Ekko,ekko,Azir,azir,mid,16.10,emerald_plus,54.46,505,505,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=azir,2026-06-08
Ekko,ekko,Vel'Koz,velkoz,mid,16.10,emerald_plus,55.26,456,456,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=velkoz,2026-06-08
Ekko,ekko,Riven,riven,mid,16.10,emerald_plus,48.27,404,404,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=riven,2026-06-08
Ekko,ekko,Pantheon,pantheon,mid,16.10,emerald_plus,42.91,296,296,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=pantheon,2026-06-08
Ekko,ekko,Jayce,jayce,mid,16.10,emerald_plus,52.92,274,274,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=jayce,2026-06-08
Ekko,ekko,Sion,sion,mid,16.10,emerald_plus,51.67,269,269,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=sion,2026-06-08
Ekko,ekko,Swain,swain,mid,16.10,emerald_plus,53.88,258,258,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=swain,2026-06-08
Ekko,ekko,Ziggs,ziggs,mid,16.10,emerald_plus,55.28,246,246,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=ziggs,2026-06-08
Ekko,ekko,Kayle,kayle,mid,16.10,emerald_plus,45.27,243,243,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=kayle,2026-06-08
Ekko,ekko,Cho'Gath,chogath,mid,16.10,emerald_plus,55.6,232,232,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=chogath,2026-06-08
Ekko,ekko,Malphite,malphite,mid,16.10,emerald_plus,59.31,145,145,,https://op.gg/lol/champions/ekko/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=malphite,2026-06-08
Yasuo,yasuo,Zed,zed,mid,16.10,emerald_plus,49.53,7955,7955,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=zed,2026-06-08
Yasuo,yasuo,Ahri,ahri,mid,16.10,emerald_plus,49.62,7094,7094,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=ahri,2026-06-08
Yasuo,yasuo,Viktor,viktor,mid,16.10,emerald_plus,47.3,6731,6731,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=viktor,2026-06-08
Yasuo,yasuo,Akali,akali,mid,16.10,emerald_plus,48.9,5920,5920,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=akali,2026-06-08
Yasuo,yasuo,Katarina,katarina,mid,16.10,emerald_plus,50.11,5737,5737,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=katarina,2026-06-08
Yasuo,yasuo,Yone,yone,mid,16.10,emerald_plus,46.66,5607,5607,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=yone,2026-06-08
Yasuo,yasuo,Lissandra,lissandra,mid,16.10,emerald_plus,44.9,5410,5410,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=lissandra,2026-06-08
Yasuo,yasuo,Malzahar,malzahar,mid,16.10,emerald_plus,43.97,5397,5397,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=malzahar,2026-06-08
Yasuo,yasuo,Vladimir,vladimir,mid,16.10,emerald_plus,44.83,4725,4725,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=vladimir,2026-06-08
Yasuo,yasuo,Sylas,sylas,mid,16.10,emerald_plus,52.45,4675,4675,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=sylas,2026-06-08
Yasuo,yasuo,Fizz,fizz,mid,16.10,emerald_plus,47.14,4107,4107,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=fizz,2026-06-08
Yasuo,yasuo,Xerath,xerath,mid,16.10,emerald_plus,51.08,3657,3657,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=xerath,2026-06-08
Yasuo,yasuo,Twisted Fate,twistedfate,mid,16.10,emerald_plus,49.34,3328,3328,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=twistedfate,2026-06-08
Yasuo,yasuo,Vex,vex,mid,16.10,emerald_plus,45.67,2908,2908,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=vex,2026-06-08
Yasuo,yasuo,Annie,annie,mid,16.10,emerald_plus,44.7,2763,2763,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=annie,2026-06-08
Yasuo,yasuo,Diana,diana,mid,16.10,emerald_plus,50.38,2638,2638,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=diana,2026-06-08
Yasuo,yasuo,LeBlanc,leblanc,mid,16.10,emerald_plus,50.62,2600,2600,,https://op.gg/lol/champions/yasuo/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.10&target_champion=leblanc,2026-06-08
