champion_i,champion_i_normalized,champion_j,champion_j_normalized,lane,patch,elo,matchup_winrate_i_vs_j,matchup_games,matchup_occurrence_count,matchup_occurrence_rate,source_url,extraction_date
Ahri,ahri,Anivia,anivia,mid,16.11,diamond_plus,50.68,1255,1255,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=anivia,2026-06-08
Ahri,ahri,Diana,diana,mid,16.11,diamond_plus,48.36,1253,1253,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=diana,2026-06-08
Ahri,ahri,Annie,annie,mid,16.11,diamond_plus,48.54,1164,1164,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=annie,2026-06-08
Ahri,ahri,Ekko,ekko,mid,16.11,diamond_plus,49.7,1163,1163,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=ekko,2026-06-08
Ahri,ahri,Veigar,veigar,mid,16.11,diamond_plus,47.94,1091,1091,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=veigar,2026-06-08
Ahri,ahri,Kassadin,kassadin,mid,16.11,diamond_plus,48.76,1052,1052,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=kassadin,2026-06-08
Ahri,ahri,Akshan,akshan,mid,16.11,diamond_plus,47.71,1027,1027,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=akshan,2026-06-08
Ahri,ahri,Qiyana,qiyana,mid,16.11,diamond_plus,50.8,876,876,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=qiyana,2026-06-08
Ahri,ahri,Taliyah,taliyah,mid,16.11,diamond_plus,53.78,820,820,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=taliyah,2026-06-08
Ahri,ahri,Irelia,irelia,mid,16.11,diamond_plus,51.09,781,781,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=irelia,2026-06-08
Ahri,ahri,Talon,talon,mid,16.11,diamond_plus,45.86,737,737,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=talon,2026-06-08
Ahri,ahri,Cassiopeia,cassiopeia,mid,16.11,diamond_plus,51.49,736,736,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=cassiopeia,2026-06-08
Ahri,ahri,Vex,vex,mid,16.11,diamond_plus,48.97,729,729,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=vex,2026-06-08
Ahri,ahri,Naafiri,naafiri,mid,16.11,diamond_plus,49.73,728,728,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=naafiri,2026-06-08
Ahri,ahri,Vel'Koz,velkoz,mid,16.11,diamond_plus,52.66,583,583,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=velkoz,2026-06-08
Ahri,ahri,Azir,azir,mid,16.11,diamond_plus,51.21,539,539,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=azir,2026-06-08
Ahri,ahri,Aurelion Sol,aurelionsol,mid,16.11,diamond_plus,50.38,524,524,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=aurelionsol,2026-06-08
Ahri,ahri,Xin Zhao,xinzhao,mid,16.11,diamond_plus,50.84,478,478,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=xinzhao,2026-06-08
Ahri,ahri,Riven,riven,mid,16.11,diamond_plus,52.1,453,453,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=riven,2026-06-08
Ahri,ahri,Brand,brand,mid,16.11,diamond_plus,49.75,404,404,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=brand,2026-06-08
Ahri,ahri,Jayce,jayce,mid,16.11,diamond_plus,48.52,371,371,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=jayce,2026-06-08
Ahri,ahri,Kayle,kayle,mid,16.11,diamond_plus,48.2,305,305,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=kayle,2026-06-08
Ahri,ahri,Swain,swain,mid,16.11,diamond_plus,53.49,258,258,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=swain,2026-06-08
Ahri,ahri,Sion,sion,mid,16.11,diamond_plus,56.79,243,243,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=sion,2026-06-08
Ahri,ahri,Cho'Gath,chogath,mid,16.11,diamond_plus,52.13,211,211,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=chogath,2026-06-08
Ahri,ahri,Nunu & Willump,nunuandwillump,mid,16.11,diamond_plus,48.08,208,208,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=nunu,2026-06-08
Ahri,ahri,Pantheon,pantheon,mid,16.11,diamond_plus,53.13,192,192,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=pantheon,2026-06-08
Ahri,ahri,Ziggs,ziggs,mid,16.11,diamond_plus,48.69,191,191,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=ziggs,2026-06-08
Ahri,ahri,Gwen,gwen,mid,16.11,diamond_plus,56.61,189,189,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=gwen,2026-06-08
Ahri,ahri,Smolder,smolder,mid,16.11,diamond_plus,60.96,187,187,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=smolder,2026-06-08
Ahri,ahri,Gragas,gragas,mid,16.11,diamond_plus,52.53,158,158,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=gragas,2026-06-08
Ahri,ahri,Malphite,malphite,mid,16.11,diamond_plus,54.07,135,135,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=malphite,2026-06-08
Katarina,katarina,Ahri,ahri,mid,16.11,diamond_plus,52.15,2351,2351,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=ahri,2026-06-08
Katarina,katarina,Viktor,viktor,mid,16.11,diamond_plus,52.22,1984,1984,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=viktor,2026-06-08
Katarina,katarina,Zed,zed,mid,16.11,diamond_plus,53.09,1923,1923,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=zed,2026-06-08
Katarina,katarina,Yasuo,yasuo,mid,16.11,diamond_plus,49.42,1546,1546,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=yasuo,2026-06-08
Katarina,katarina,Lissandra,lissandra,mid,16.11,diamond_plus,50.0,1542,1542,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=lissandra,2026-06-08
Katarina,katarina,Sylas,sylas,mid,16.11,diamond_plus,52.4,1500,1500,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=sylas,2026-06-08
Katarina,katarina,Galio,galio,mid,16.11,diamond_plus,48.03,1499,1499,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=galio,2026-06-08
Katarina,katarina,Akali,akali,mid,16.11,diamond_plus,50.49,1442,1442,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=akali,2026-06-08
Katarina,katarina,Vladimir,vladimir,mid,16.11,diamond_plus,46.17,1423,1423,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=vladimir,2026-06-08
Katarina,katarina,Fizz,fizz,mid,16.11,diamond_plus,50.39,1272,1272,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=fizz,2026-06-08
Katarina,katarina,Diana,diana,mid,16.11,diamond_plus,49.92,1226,1226,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=diana,2026-06-08
Katarina,katarina,Twisted Fate,twistedfate,mid,16.11,diamond_plus,50.62,1217,1217,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=twistedfate,2026-06-08
Katarina,katarina,Yone,yone,mid,16.11,diamond_plus,56.25,1152,1152,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=yone,2026-06-08
Katarina,katarina,Malzahar,malzahar,mid,16.11,diamond_plus,52.14,1145,1145,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=malzahar,2026-06-08
Katarina,katarina,Kassadin,kassadin,mid,16.11,diamond_plus,50.62,968,968,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=kassadin,2026-06-08
Katarina,katarina,Xerath,xerath,mid,16.11,diamond_plus,53.89,963,963,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=xerath,2026-06-08
Katarina,katarina,LeBlanc,leblanc,mid,16.11,diamond_plus,56.27,933,933,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=leblanc,2026-06-08
Katarina,katarina,Ryze,ryze,mid,16.11,diamond_plus,52.67,898,898,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=ryze,2026-06-08
Katarina,katarina,Ekko,ekko,mid,16.11,diamond_plus,49.3,862,862,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=ekko,2026-06-08
Katarina,katarina,Lux,lux,mid,16.11,diamond_plus,50.91,823,823,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=lux,2026-06-08
Katarina,katarina,Syndra,syndra,mid,16.11,diamond_plus,55.37,820,820,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=syndra,2026-06-08
Katarina,katarina,Annie,annie,mid,16.11,diamond_plus,49.1,782,782,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=annie,2026-06-08
Katarina,katarina,Akshan,akshan,mid,16.11,diamond_plus,53.37,772,772,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=akshan,2026-06-08
Katarina,katarina,Orianna,orianna,mid,16.11,diamond_plus,53.26,766,766,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=orianna,2026-06-08
Katarina,katarina,Zoe,zoe,mid,16.11,diamond_plus,49.34,762,762,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=zoe,2026-06-08
Katarina,katarina,Qiyana,qiyana,mid,16.11,diamond_plus,53.35,731,731,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=qiyana,2026-06-08
Katarina,katarina,Hwei,hwei,mid,16.11,diamond_plus,52.26,708,708,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=hwei,2026-06-08
Katarina,katarina,Vex,vex,mid,16.11,diamond_plus,49.78,691,691,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=vex,2026-06-08
Katarina,katarina,Anivia,anivia,mid,16.11,diamond_plus,50.95,687,687,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=anivia,2026-06-08
Katarina,katarina,Aurora,aurora,mid,16.11,diamond_plus,52.72,662,662,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=aurora,2026-06-08
Katarina,katarina,Irelia,irelia,mid,16.11,diamond_plus,53.59,612,612,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=irelia,2026-06-08
Katarina,katarina,Talon,talon,mid,16.11,diamond_plus,54.72,583,583,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=talon,2026-06-08
Katarina,katarina,Veigar,veigar,mid,16.11,diamond_plus,57.27,571,571,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=veigar,2026-06-08
Katarina,katarina,Cassiopeia,cassiopeia,mid,16.11,diamond_plus,47.9,524,524,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=cassiopeia,2026-06-08
Katarina,katarina,Riven,riven,mid,16.11,diamond_plus,47.55,490,490,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=riven,2026-06-08
Katarina,katarina,Mel,mel,mid,16.11,diamond_plus,50.0,460,460,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=mel,2026-06-08
Katarina,katarina,Xin Zhao,xinzhao,mid,16.11,diamond_plus,49.33,450,450,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=xinzhao,2026-06-08
Katarina,katarina,Naafiri,naafiri,mid,16.11,diamond_plus,51.67,418,418,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=naafiri,2026-06-08
Katarina,katarina,Aurelion Sol,aurelionsol,mid,16.11,diamond_plus,52.59,367,367,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=aurelionsol,2026-06-08
Katarina,katarina,Azir,azir,mid,16.11,diamond_plus,56.62,355,355,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=azir,2026-06-08
Katarina,katarina,Taliyah,taliyah,mid,16.11,diamond_plus,53.55,338,338,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=taliyah,2026-06-08
Katarina,katarina,Pantheon,pantheon,mid,16.11,diamond_plus,51.86,322,322,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=pantheon,2026-06-08
Katarina,katarina,Vel'Koz,velkoz,mid,16.11,diamond_plus,57.1,317,317,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=velkoz,2026-06-08
Katarina,katarina,Jayce,jayce,mid,16.11,diamond_plus,51.04,288,288,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=jayce,2026-06-08
Katarina,katarina,Gragas,gragas,mid,16.11,diamond_plus,40.35,228,228,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=gragas,2026-06-08
Katarina,katarina,Cho'Gath,chogath,mid,16.11,diamond_plus,49.11,224,224,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=chogath,2026-06-08
Katarina,katarina,Kayle,kayle,mid,16.11,diamond_plus,43.5,223,223,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=kayle,2026-06-08
Katarina,katarina,Brand,brand,mid,16.11,diamond_plus,57.77,206,206,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=brand,2026-06-08
Katarina,katarina,Sion,sion,mid,16.11,diamond_plus,54.35,184,184,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=sion,2026-06-08
Katarina,katarina,Ziggs,ziggs,mid,16.11,diamond_plus,52.26,155,155,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=ziggs,2026-06-08
Katarina,katarina,Malphite,malphite,mid,16.11,diamond_plus,51.3,154,154,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=malphite,2026-06-08
Katarina,katarina,Gwen,gwen,mid,16.11,diamond_plus,48.18,137,137,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=gwen,2026-06-08
Katarina,katarina,Swain,swain,mid,16.11,diamond_plus,58.02,131,131,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=swain,2026-06-08
Katarina,katarina,Nunu & Willump,nunuandwillump,mid,16.11,diamond_plus,60.16,128,128,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=nunu,2026-06-08
Katarina,katarina,Smolder,smolder,mid,16.11,diamond_plus,61.9,84,84,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=smolder,2026-06-08
Viktor,viktor,Ahri,ahri,mid,16.11,diamond_plus,49.86,3502,3502,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=ahri,2026-06-08
Viktor,viktor,Xerath,xerath,mid,16.11,diamond_plus,47.99,2992,2992,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=xerath,2026-06-08
Viktor,viktor,Sylas,sylas,mid,16.11,diamond_plus,48.48,2432,2432,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=sylas,2026-06-08
Viktor,viktor,Akali,akali,mid,16.11,diamond_plus,47.78,2390,2390,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=akali,2026-06-08
Viktor,viktor,Yone,yone,mid,16.11,diamond_plus,52.07,2243,2243,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=yone,2026-06-08
Viktor,viktor,Twisted Fate,twistedfate,mid,16.11,diamond_plus,49.84,2207,2207,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=twistedfate,2026-06-08
Viktor,viktor,Orianna,orianna,mid,16.11,diamond_plus,50.27,2192,2192,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=orianna,2026-06-08
Viktor,viktor,Zed,zed,mid,16.11,diamond_plus,48.26,2132,2132,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=zed,2026-06-08
Viktor,viktor,Katarina,katarina,mid,16.11,diamond_plus,47.78,1984,1984,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=katarina,2026-06-08
Viktor,viktor,Ryze,ryze,mid,16.11,diamond_plus,52.69,1917,1917,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=ryze,2026-06-08
Viktor,viktor,Galio,galio,mid,16.11,diamond_plus,49.08,1897,1897,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=galio,2026-06-08
Viktor,viktor,Yasuo,yasuo,mid,16.11,diamond_plus,54.6,1793,1793,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=yasuo,2026-06-08
Viktor,viktor,Syndra,syndra,mid,16.11,diamond_plus,50.11,1790,1790,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=syndra,2026-06-08
Viktor,viktor,Hwei,hwei,mid,16.11,diamond_plus,50.6,1662,1662,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=hwei,2026-06-08
Viktor,viktor,Malzahar,malzahar,mid,16.11,diamond_plus,51.18,1524,1524,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=malzahar,2026-06-08
Viktor,viktor,Vladimir,vladimir,mid,16.11,diamond_plus,49.31,1521,1521,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=vladimir,2026-06-08
Viktor,viktor,Lissandra,lissandra,mid,16.11,diamond_plus,53.72,1331,1331,,https://op.gg/lol/champions/viktor/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.11&target_champion=lissandra,2026-06-08
