champion_i,champion_i_normalized,champion_j,champion_j_normalized,lane,patch,elo,matchup_winrate_i_vs_j,matchup_games,matchup_occurrence_count,matchup_occurrence_rate,source_url,extraction_date
Katarina,katarina,Diana,diana,mid,16.10,diamond_plus,48.94,1563,1563,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=diana,2026-06-08
Katarina,katarina,Yone,yone,mid,16.10,diamond_plus,54.67,1500,1500,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=yone,2026-06-08
Katarina,katarina,Xerath,xerath,mid,16.10,diamond_plus,54.56,1446,1446,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=xerath,2026-06-08
Katarina,katarina,LeBlanc,leblanc,mid,16.10,diamond_plus,53.75,1241,1241,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=leblanc,2026-06-08
Katarina,katarina,Annie,annie,mid,16.10,diamond_plus,49.08,1192,1192,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=annie,2026-06-08
Katarina,katarina,Syndra,syndra,mid,16.10,diamond_plus,56.84,1184,1184,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=syndra,2026-06-08
Katarina,katarina,Qiyana,qiyana,mid,16.10,diamond_plus,52.43,1175,1175,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=qiyana,2026-06-08
Katarina,katarina,Ryze,ryze,mid,16.10,diamond_plus,54.38,1142,1142,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=ryze,2026-06-08
Katarina,katarina,Ekko,ekko,mid,16.10,diamond_plus,49.21,1138,1138,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=ekko,2026-06-08
Katarina,katarina,Kassadin,kassadin,mid,16.10,diamond_plus,51.55,1131,1131,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=kassadin,2026-06-08
Katarina,katarina,Zoe,zoe,mid,16.10,diamond_plus,49.36,1088,1088,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=zoe,2026-06-08
Katarina,katarina,Orianna,orianna,mid,16.10,diamond_plus,53.88,1082,1082,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=orianna,2026-06-08
Katarina,katarina,Akshan,akshan,mid,16.10,diamond_plus,50.83,1082,1082,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=akshan,2026-06-08
Katarina,katarina,Lux,lux,mid,16.10,diamond_plus,54.07,1069,1069,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=lux,2026-06-08
Katarina,katarina,Anivia,anivia,mid,16.10,diamond_plus,54.18,1041,1041,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=anivia,2026-06-08
Katarina,katarina,Hwei,hwei,mid,16.10,diamond_plus,56.77,1041,1041,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=hwei,2026-06-08
Katarina,katarina,Vex,vex,mid,16.10,diamond_plus,46.8,1000,1000,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=vex,2026-06-08
Katarina,katarina,Aurora,aurora,mid,16.10,diamond_plus,57.52,984,984,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=aurora,2026-06-08
Katarina,katarina,Talon,talon,mid,16.10,diamond_plus,53.66,956,956,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=talon,2026-06-08
Katarina,katarina,Irelia,irelia,mid,16.10,diamond_plus,50.25,812,812,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=irelia,2026-06-08
Katarina,katarina,Veigar,veigar,mid,16.10,diamond_plus,56.7,746,746,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=veigar,2026-06-08
Katarina,katarina,Naafiri,naafiri,mid,16.10,diamond_plus,50.76,723,723,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=naafiri,2026-06-08
Katarina,katarina,Mel,mel,mid,16.10,diamond_plus,53.4,633,633,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=mel,2026-06-08
Katarina,katarina,Cassiopeia,cassiopeia,mid,16.10,diamond_plus,55.87,630,630,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=cassiopeia,2026-06-08
Katarina,katarina,Aurelion Sol,aurelionsol,mid,16.10,diamond_plus,48.74,597,597,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=aurelionsol,2026-06-08
Katarina,katarina,Riven,riven,mid,16.10,diamond_plus,43.63,502,502,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=riven,2026-06-08
Katarina,katarina,Taliyah,taliyah,mid,16.10,diamond_plus,57.11,492,492,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=taliyah,2026-06-08
Katarina,katarina,Azir,azir,mid,16.10,diamond_plus,51.32,491,491,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=azir,2026-06-08
Katarina,katarina,Xin Zhao,xinzhao,mid,16.10,diamond_plus,48.6,465,465,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=xinzhao,2026-06-08
Katarina,katarina,Pantheon,pantheon,mid,16.10,diamond_plus,48.58,424,424,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=pantheon,2026-06-08
Katarina,katarina,Brand,brand,mid,16.10,diamond_plus,50.39,381,381,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=brand,2026-06-08
Katarina,katarina,Jayce,jayce,mid,16.10,diamond_plus,53.51,370,370,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=jayce,2026-06-08
Katarina,katarina,Vel'Koz,velkoz,mid,16.10,diamond_plus,57.78,360,360,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=velkoz,2026-06-08
Katarina,katarina,Kayle,kayle,mid,16.10,diamond_plus,45.31,320,320,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=kayle,2026-06-08
Katarina,katarina,Cho'Gath,chogath,mid,16.10,diamond_plus,44.95,287,287,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=chogath,2026-06-08
Katarina,katarina,Sion,sion,mid,16.10,diamond_plus,48.18,274,274,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=sion,2026-06-08
Katarina,katarina,Swain,swain,mid,16.10,diamond_plus,57.66,222,222,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=swain,2026-06-08
Katarina,katarina,Malphite,malphite,mid,16.10,diamond_plus,47.17,212,212,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=malphite,2026-06-08
Katarina,katarina,Ziggs,ziggs,mid,16.10,diamond_plus,55.84,197,197,,https://op.gg/lol/champions/katarina/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=ziggs,2026-06-08
Fizz,fizz,Ahri,ahri,mid,16.10,diamond_plus,52.5,2042,2042,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=ahri,2026-06-08
Fizz,fizz,Zed,zed,mid,16.10,diamond_plus,52.76,1992,1992,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=zed,2026-06-08
Fizz,fizz,Viktor,viktor,mid,16.10,diamond_plus,52.83,1872,1872,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=viktor,2026-06-08
Fizz,fizz,Katarina,katarina,mid,16.10,diamond_plus,52.81,1689,1689,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=katarina,2026-06-08
Fizz,fizz,Lissandra,lissandra,mid,16.10,diamond_plus,46.95,1542,1542,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=lissandra,2026-06-08
Fizz,fizz,Sylas,sylas,mid,16.10,diamond_plus,47.71,1461,1461,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=sylas,2026-06-08
Fizz,fizz,Xerath,xerath,mid,16.10,diamond_plus,52.98,1408,1408,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=xerath,2026-06-08
Fizz,fizz,Yasuo,yasuo,mid,16.10,diamond_plus,53.78,1242,1242,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=yasuo,2026-06-08
Fizz,fizz,Galio,galio,mid,16.10,diamond_plus,50.35,1156,1156,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=galio,2026-06-08
Fizz,fizz,Malzahar,malzahar,mid,16.10,diamond_plus,55.72,1145,1145,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=malzahar,2026-06-08
Fizz,fizz,Akali,akali,mid,16.10,diamond_plus,47.72,1140,1140,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=diamond_plus&type=ranked&patch=16.10&target_champion=akali,2026-06-08
