champion_i,champion_i_normalized,champion_j,champion_j_normalized,lane,patch,elo,matchup_winrate_i_vs_j,matchup_games,matchup_occurrence_count,matchup_occurrence_rate,source_url,extraction_date
Ahri,ahri,Aurora,aurora,mid,16.11,emerald_plus,52.01,3065,3065,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=aurora,2026-06-08
Ahri,ahri,Ryze,ryze,mid,16.11,emerald_plus,51.17,3031,3031,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=ryze,2026-06-08
Ahri,ahri,Annie,annie,mid,16.11,emerald_plus,48.29,2930,2930,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=annie,2026-06-08
Ahri,ahri,Anivia,anivia,mid,16.11,emerald_plus,52.24,2810,2810,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=anivia,2026-06-08
Ahri,ahri,Zoe,zoe,mid,16.11,emerald_plus,48.22,2802,2802,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=zoe,2026-06-08
Ahri,ahri,Ekko,ekko,mid,16.11,emerald_plus,50.78,2688,2688,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=ekko,2026-06-08
Ahri,ahri,Kassadin,kassadin,mid,16.11,emerald_plus,49.7,2324,2324,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=kassadin,2026-06-08
Ahri,ahri,Akshan,akshan,mid,16.11,emerald_plus,48.35,2279,2279,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=akshan,2026-06-08
Ahri,ahri,Vex,vex,mid,16.11,emerald_plus,49.64,1968,1968,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=vex,2026-06-08
Ahri,ahri,Naafiri,naafiri,mid,16.11,emerald_plus,48.4,1965,1965,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=naafiri,2026-06-08
Ahri,ahri,Qiyana,qiyana,mid,16.11,emerald_plus,50.46,1962,1962,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=qiyana,2026-06-08
Ahri,ahri,Irelia,irelia,mid,16.11,emerald_plus,51.25,1957,1957,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=irelia,2026-06-08
Ahri,ahri,Talon,talon,mid,16.11,emerald_plus,50.36,1819,1819,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=talon,2026-06-08
Ahri,ahri,Taliyah,taliyah,mid,16.11,emerald_plus,54.4,1601,1601,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=taliyah,2026-06-08
Ahri,ahri,Cassiopeia,cassiopeia,mid,16.11,emerald_plus,50.83,1440,1440,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=cassiopeia,2026-06-08
Ahri,ahri,Azir,azir,mid,16.11,emerald_plus,51.29,1361,1361,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=azir,2026-06-08
Ahri,ahri,Vel'Koz,velkoz,mid,16.11,emerald_plus,52.15,1346,1346,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=velkoz,2026-06-08
Ahri,ahri,Xin Zhao,xinzhao,mid,16.11,emerald_plus,50.86,1341,1341,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=xinzhao,2026-06-08
Ahri,ahri,Aurelion Sol,aurelionsol,mid,16.11,emerald_plus,52.54,1340,1340,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=aurelionsol,2026-06-08
Ahri,ahri,Brand,brand,mid,16.11,emerald_plus,51.1,1049,1049,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=brand,2026-06-08
Ahri,ahri,Riven,riven,mid,16.11,emerald_plus,55.41,962,962,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=riven,2026-06-08
Ahri,ahri,Jayce,jayce,mid,16.11,emerald_plus,47.98,742,742,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=jayce,2026-06-08
Ahri,ahri,Swain,swain,mid,16.11,emerald_plus,50.0,634,634,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=swain,2026-06-08
Ahri,ahri,Sion,sion,mid,16.11,emerald_plus,54.22,616,616,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=sion,2026-06-08
Ahri,ahri,Ziggs,ziggs,mid,16.11,emerald_plus,51.24,566,566,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=ziggs,2026-06-08
Ahri,ahri,Kayle,kayle,mid,16.11,emerald_plus,49.01,557,557,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=kayle,2026-06-08
Ahri,ahri,Pantheon,pantheon,mid,16.11,emerald_plus,51.73,491,491,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=pantheon,2026-06-08
Ahri,ahri,Cho'Gath,chogath,mid,16.11,emerald_plus,51.76,483,483,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=chogath,2026-06-08
Ahri,ahri,Smolder,smolder,mid,16.11,emerald_plus,56.37,479,479,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=smolder,2026-06-08
Ahri,ahri,Gwen,gwen,mid,16.11,emerald_plus,50.55,455,455,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=gwen,2026-06-08
Ahri,ahri,Nunu & Willump,nunuandwillump,mid,16.11,emerald_plus,50.22,450,450,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=nunu,2026-06-08
Ahri,ahri,Malphite,malphite,mid,16.11,emerald_plus,53.09,388,388,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=malphite,2026-06-08
Ahri,ahri,Gragas,gragas,mid,16.11,emerald_plus,54.03,385,385,,https://op.gg/lol/champions/ahri/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=gragas,2026-06-08
Xerath,xerath,Viktor,viktor,mid,16.11,emerald_plus,53.0,7906,7906,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=viktor,2026-06-08
Xerath,xerath,Ahri,ahri,mid,16.11,emerald_plus,47.92,4737,4737,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=ahri,2026-06-08
Xerath,xerath,Malzahar,malzahar,mid,16.11,emerald_plus,54.02,3186,3186,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=malzahar,2026-06-08
Xerath,xerath,Zed,zed,mid,16.11,emerald_plus,51.59,3018,3018,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=zed,2026-06-08
Xerath,xerath,Fizz,fizz,mid,16.11,emerald_plus,46.14,2683,2683,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=fizz,2026-06-08
Xerath,xerath,Twisted Fate,twistedfate,mid,16.11,emerald_plus,51.31,2557,2557,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=twistedfate,2026-06-08
Xerath,xerath,Katarina,katarina,mid,16.11,emerald_plus,47.5,2539,2539,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=katarina,2026-06-08
Xerath,xerath,Lux,lux,mid,16.11,emerald_plus,52.84,2534,2534,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=lux,2026-06-08
Xerath,xerath,Syndra,syndra,mid,16.11,emerald_plus,53.29,2464,2464,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=syndra,2026-06-08
Xerath,xerath,Hwei,hwei,mid,16.11,emerald_plus,55.3,2425,2425,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=hwei,2026-06-08
Xerath,xerath,Yasuo,yasuo,mid,16.11,emerald_plus,51.51,2357,2357,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=yasuo,2026-06-08
Xerath,xerath,Sylas,sylas,mid,16.11,emerald_plus,49.18,2314,2314,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=sylas,2026-06-08
Xerath,xerath,Lissandra,lissandra,mid,16.11,emerald_plus,52.29,2048,2048,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=lissandra,2026-06-08
Xerath,xerath,Akali,akali,mid,16.11,emerald_plus,50.59,2034,2034,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=akali,2026-06-08
Xerath,xerath,Anivia,anivia,mid,16.11,emerald_plus,52.27,1982,1982,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=anivia,2026-06-08
Xerath,xerath,Yone,yone,mid,16.11,emerald_plus,51.98,1947,1947,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=yone,2026-06-08
Xerath,xerath,Orianna,orianna,mid,16.11,emerald_plus,58.06,1917,1917,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=orianna,2026-06-08
Xerath,xerath,Veigar,veigar,mid,16.11,emerald_plus,52.79,1885,1885,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=veigar,2026-06-08
Xerath,xerath,LeBlanc,leblanc,mid,16.11,emerald_plus,52.1,1877,1877,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=leblanc,2026-06-08
Xerath,xerath,Mel,mel,mid,16.11,emerald_plus,58.74,1871,1871,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=mel,2026-06-08
Xerath,xerath,Vladimir,vladimir,mid,16.11,emerald_plus,49.14,1750,1750,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=vladimir,2026-06-08
Xerath,xerath,Galio,galio,mid,16.11,emerald_plus,52.19,1669,1669,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=galio,2026-06-08
Xerath,xerath,Diana,diana,mid,16.11,emerald_plus,49.46,1569,1569,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=diana,2026-06-08
Xerath,xerath,Zoe,zoe,mid,16.11,emerald_plus,47.8,1410,1410,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=zoe,2026-06-08
Xerath,xerath,Ryze,ryze,mid,16.11,emerald_plus,53.7,1404,1404,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=ryze,2026-06-08
Xerath,xerath,Aurora,aurora,mid,16.11,emerald_plus,51.94,1340,1340,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=aurora,2026-06-08
Xerath,xerath,Annie,annie,mid,16.11,emerald_plus,51.62,1329,1329,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=annie,2026-06-08
Xerath,xerath,Ekko,ekko,mid,16.11,emerald_plus,49.02,1279,1279,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=ekko,2026-06-08
Xerath,xerath,Vex,vex,mid,16.11,emerald_plus,53.7,1134,1134,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=vex,2026-06-08
Xerath,xerath,Kassadin,kassadin,mid,16.11,emerald_plus,51.42,1130,1130,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=kassadin,2026-06-08
Xerath,xerath,Akshan,akshan,mid,16.11,emerald_plus,48.29,1052,1052,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=akshan,2026-06-08
Xerath,xerath,Irelia,irelia,mid,16.11,emerald_plus,48.71,1010,1010,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=irelia,2026-06-08
Xerath,xerath,Naafiri,naafiri,mid,16.11,emerald_plus,47.97,959,959,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=naafiri,2026-06-08
Xerath,xerath,Azir,azir,mid,16.11,emerald_plus,57.45,940,940,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=azir,2026-06-08
Xerath,xerath,Qiyana,qiyana,mid,16.11,emerald_plus,51.47,851,851,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=qiyana,2026-06-08
Xerath,xerath,Vel'Koz,velkoz,mid,16.11,emerald_plus,49.29,850,850,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=velkoz,2026-06-08
Xerath,xerath,Cassiopeia,cassiopeia,mid,16.11,emerald_plus,52.74,802,802,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=cassiopeia,2026-06-08
Xerath,xerath,Talon,talon,mid,16.11,emerald_plus,45.02,793,793,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=talon,2026-06-08
Xerath,xerath,Aurelion Sol,aurelionsol,mid,16.11,emerald_plus,53.33,765,765,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=aurelionsol,2026-06-08
Xerath,xerath,Xin Zhao,xinzhao,mid,16.11,emerald_plus,45.94,714,714,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=xinzhao,2026-06-08
Xerath,xerath,Taliyah,taliyah,mid,16.11,emerald_plus,56.89,631,631,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=taliyah,2026-06-08
Xerath,xerath,Brand,brand,mid,16.11,emerald_plus,53.67,626,626,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=brand,2026-06-08
Xerath,xerath,Ziggs,ziggs,mid,16.11,emerald_plus,53.77,491,491,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=ziggs,2026-06-08
Xerath,xerath,Jayce,jayce,mid,16.11,emerald_plus,54.18,371,371,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=jayce,2026-06-08
Xerath,xerath,Riven,riven,mid,16.11,emerald_plus,45.53,369,369,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=riven,2026-06-08
Xerath,xerath,Sion,sion,mid,16.11,emerald_plus,53.04,362,362,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=sion,2026-06-08
Xerath,xerath,Pantheon,pantheon,mid,16.11,emerald_plus,48.0,300,300,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=pantheon,2026-06-08
Xerath,xerath,Smolder,smolder,mid,16.11,emerald_plus,57.09,296,296,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=smolder,2026-06-08
Xerath,xerath,Swain,swain,mid,16.11,emerald_plus,54.1,268,268,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=swain,2026-06-08
Xerath,xerath,Kayle,kayle,mid,16.11,emerald_plus,48.0,225,225,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=kayle,2026-06-08
Xerath,xerath,Cho'Gath,chogath,mid,16.11,emerald_plus,52.97,219,219,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=chogath,2026-06-08
Xerath,xerath,Malphite,malphite,mid,16.11,emerald_plus,54.07,209,209,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=malphite,2026-06-08
Xerath,xerath,Nunu & Willump,nunuandwillump,mid,16.11,emerald_plus,52.76,199,199,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=nunu,2026-06-08
Xerath,xerath,Gwen,gwen,mid,16.11,emerald_plus,40.7,199,199,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=gwen,2026-06-08
Xerath,xerath,Gragas,gragas,mid,16.11,emerald_plus,52.75,182,182,,https://op.gg/lol/champions/xerath/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=gragas,2026-06-08
Fizz,fizz,Zed,zed,mid,16.11,emerald_plus,53.35,4167,4167,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=zed,2026-06-08
Fizz,fizz,Ahri,ahri,mid,16.11,emerald_plus,51.06,4064,4064,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=ahri,2026-06-08
Fizz,fizz,Viktor,viktor,mid,16.11,emerald_plus,51.63,3740,3740,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=viktor,2026-06-08
Fizz,fizz,Katarina,katarina,mid,16.11,emerald_plus,51.32,3630,3630,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=katarina,2026-06-08
Fizz,fizz,Sylas,sylas,mid,16.11,emerald_plus,47.47,3002,3002,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=sylas,2026-06-08
Fizz,fizz,Yasuo,yasuo,mid,16.11,emerald_plus,53.68,2938,2938,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=yasuo,2026-06-08
Fizz,fizz,Lissandra,lissandra,mid,16.11,emerald_plus,48.26,2818,2818,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=lissandra,2026-06-08
Fizz,fizz,Malzahar,malzahar,mid,16.11,emerald_plus,53.63,2754,2754,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=malzahar,2026-06-08
Fizz,fizz,Galio,galio,mid,16.11,emerald_plus,49.48,2714,2714,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=galio,2026-06-08
Fizz,fizz,Xerath,xerath,mid,16.11,emerald_plus,53.86,2683,2683,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=xerath,2026-06-08
Fizz,fizz,Vladimir,vladimir,mid,16.11,emerald_plus,47.51,2448,2448,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=vladimir,2026-06-08
Fizz,fizz,Twisted Fate,twistedfate,mid,16.11,emerald_plus,52.81,2310,2310,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=twistedfate,2026-06-08
Fizz,fizz,Akali,akali,mid,16.11,emerald_plus,50.92,2272,2272,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=akali,2026-06-08
Fizz,fizz,Syndra,syndra,mid,16.11,emerald_plus,55.04,2211,2211,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=syndra,2026-06-08
Fizz,fizz,Diana,diana,mid,16.11,emerald_plus,46.02,2149,2149,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=diana,2026-06-08
Fizz,fizz,Yone,yone,mid,16.11,emerald_plus,50.45,1986,1986,,https://op.gg/lol/champions/fizz/counters/mid?region=global&tier=emerald_plus&type=ranked&patch=16.11&target_champion=yone,2026-06-08
