champion_name,champion_name_normalized,lane,patch,elo,winrate,pickrate,banrate,total_games,source_url,extraction_date
Zoe,zoe,mid,16.10,plat_plus,49.85,2.95,4.27,136952,https://op.gg/lol/champions/zoe/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Talon,talon,mid,16.10,plat_plus,49.95,2.53,6.28,113814,https://op.gg/lol/champions/talon/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Pantheon,pantheon,mid,16.10,plat_plus,52.02,0.9,1.8,43151,https://op.gg/lol/champions/pantheon/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Riven,riven,mid,16.10,plat_plus,53.13,0.53,1.85,36821,https://op.gg/lol/champions/riven/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Akshan,akshan,mid,16.10,plat_plus,50.03,2.39,2.32,110878,https://op.gg/lol/champions/akshan/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Sion,sion,mid,16.10,plat_plus,51.87,0.81,1.25,39668,https://op.gg/lol/champions/sion/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Qiyana,qiyana,mid,16.10,plat_plus,49.76,2.14,1.48,98542,https://op.gg/lol/champions/qiyana/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Aurora,aurora,mid,16.10,plat_plus,49.06,2.99,2.18,134346,https://op.gg/lol/champions/aurora/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Vel'Koz,velkoz,mid,16.10,plat_plus,50.81,1.24,1.37,56467,https://op.gg/lol/champions/velkoz/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Swain,swain,mid,16.10,plat_plus,51.33,0.84,2.6,38636,https://op.gg/lol/champions/swain/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Kassadin,kassadin,mid,16.10,plat_plus,49.4,2.01,1.86,95589,https://op.gg/lol/champions/kassadin/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Orianna,orianna,mid,16.10,plat_plus,48.17,3.59,0.79,165703,https://op.gg/lol/champions/orianna/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Ryze,ryze,mid,16.10,plat_plus,48.17,3.15,0.7,144911,https://op.gg/lol/champions/ryze/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Kayle,kayle,mid,16.10,plat_plus,51.72,0.53,3.2,25384,https://op.gg/lol/champions/kayle/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Ziggs,ziggs,mid,16.10,plat_plus,50.3,0.85,0.47,41478,https://op.gg/lol/champions/ziggs/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Cho'Gath,chogath,mid,16.10,plat_plus,50.95,0.57,0.71,27316,https://op.gg/lol/champions/chogath/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Cassiopeia,cassiopeia,mid,16.10,plat_plus,49.23,1.32,1.12,75090,https://op.gg/lol/champions/cassiopeia/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Taliyah,taliyah,mid,16.10,plat_plus,49.12,1.28,0.28,60537,https://op.gg/lol/champions/taliyah/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Mel,mel,mid,16.10,plat_plus,45.88,3.5,26.39,171181,https://op.gg/lol/champions/mel/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Jayce,jayce,mid,16.10,plat_plus,48.88,0.71,4.25,32299,https://op.gg/lol/champions/jayce/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
Azir,azir,mid,16.10,plat_plus,46.69,1.7,0.31,75968,https://op.gg/lol/champions/azir/build/mid?region=global&tier=platinum_plus&patch=16.10,2026-06-07
